id_geo___ca,comunidad_provincia,año,trimestre,comunidad_autonoma,tipo,valor
802,Albacete,2023-01-01,3,Castilla La Mancha,s_anonimas,1.0
802,Albacete,2023-01-01,4,Castilla La Mancha,s_anonimas,1.0
802,Albacete,2024-01-01,1,Castilla La Mancha,s_anonimas,0.0
802,Albacete,2024-01-01,2,Castilla La Mancha,s_anonimas,1.0
802,Albacete,2024-01-01,3,Castilla La Mancha,s_anonimas,0.0
802,Albacete,2024-01-01,4,Castilla La Mancha,s_anonimas,0.0
802,Albacete,2025-01-01,1,Castilla La Mancha,s_anonimas,0.0
802,Albacete,2025-01-01,2,Castilla La Mancha,s_anonimas,2.0
813,Ciudad Real,2021-01-01,1,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2021-01-01,2,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2021-01-01,3,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2021-01-01,4,Castilla La Mancha,s_anonimas,1.0
813,Ciudad Real,2022-01-01,1,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2022-01-01,2,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2022-01-01,3,Castilla La Mancha,s_anonimas,1.0
813,Ciudad Real,2022-01-01,4,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2023-01-01,1,Castilla La Mancha,s_anonimas,2.0
813,Ciudad Real,2023-01-01,2,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2023-01-01,3,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2023-01-01,4,Castilla La Mancha,s_anonimas,1.0
813,Ciudad Real,2024-01-01,1,Castilla La Mancha,s_anonimas,1.0
813,Ciudad Real,2024-01-01,2,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2024-01-01,3,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2024-01-01,4,Castilla La Mancha,s_anonimas,0.0
813,Ciudad Real,2025-01-01,1,Castilla La Mancha,s_anonimas,1.0
813,Ciudad Real,2025-01-01,2,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2021-01-01,1,Castilla La Mancha,s_anonimas,1.0
816,Cuenca,2021-01-01,2,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2021-01-01,3,Castilla La Mancha,s_anonimas,1.0
816,Cuenca,2021-01-01,4,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2022-01-01,1,Castilla La Mancha,s_anonimas,2.0
816,Cuenca,2022-01-01,2,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2022-01-01,3,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2022-01-01,4,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2023-01-01,1,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2023-01-01,2,Castilla La Mancha,s_anonimas,2.0
816,Cuenca,2023-01-01,3,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2023-01-01,4,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2024-01-01,1,Castilla La Mancha,s_anonimas,1.0
816,Cuenca,2024-01-01,2,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2024-01-01,3,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2024-01-01,4,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2025-01-01,1,Castilla La Mancha,s_anonimas,0.0
816,Cuenca,2025-01-01,2,Castilla La Mancha,s_anonimas,1.0
819,Guadalajara,2021-01-01,1,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2021-01-01,2,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2021-01-01,3,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2021-01-01,4,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2022-01-01,1,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2022-01-01,2,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2022-01-01,3,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2022-01-01,4,Castilla La Mancha,s_anonimas,1.0
819,Guadalajara,2023-01-01,1,Castilla La Mancha,s_anonimas,1.0
819,Guadalajara,2023-01-01,2,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2023-01-01,3,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2023-01-01,4,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2024-01-01,1,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2024-01-01,2,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2024-01-01,3,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2024-01-01,4,Castilla La Mancha,s_anonimas,0.0
819,Guadalajara,2025-01-01,1,Castilla La Mancha,s_anonimas,1.0
819,Guadalajara,2025-01-01,2,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2021-01-01,1,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2021-01-01,2,Castilla La Mancha,s_anonimas,3.0
845,Toledo,2021-01-01,3,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2021-01-01,4,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2022-01-01,1,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2022-01-01,2,Castilla La Mancha,s_anonimas,2.0
845,Toledo,2022-01-01,3,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2022-01-01,4,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2023-01-01,1,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2023-01-01,2,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2023-01-01,3,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2023-01-01,4,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2024-01-01,1,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2024-01-01,2,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2024-01-01,3,Castilla La Mancha,s_anonimas,0.0
845,Toledo,2024-01-01,4,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2025-01-01,1,Castilla La Mancha,s_anonimas,1.0
845,Toledo,2025-01-01,2,Castilla La Mancha,s_anonimas,0.0
908,Barcelona,2021-01-01,1,Cataluña,s_anonimas,29.0
908,Barcelona,2021-01-01,2,Cataluña,s_anonimas,16.0
908,Barcelona,2021-01-01,3,Cataluña,s_anonimas,9.0
908,Barcelona,2021-01-01,4,Cataluña,s_anonimas,18.0
908,Barcelona,2022-01-01,1,Cataluña,s_anonimas,13.0
908,Barcelona,2022-01-01,2,Cataluña,s_anonimas,11.0
908,Barcelona,2022-01-01,3,Cataluña,s_anonimas,21.0
908,Barcelona,2022-01-01,4,Cataluña,s_anonimas,10.0
908,Barcelona,2023-01-01,1,Cataluña,s_anonimas,13.0
908,Barcelona,2023-01-01,2,Cataluña,s_anonimas,18.0
908,Barcelona,2023-01-01,3,Cataluña,s_anonimas,13.0
908,Barcelona,2023-01-01,4,Cataluña,s_anonimas,15.0
908,Barcelona,2024-01-01,1,Cataluña,s_anonimas,15.0
908,Barcelona,2024-01-01,2,Cataluña,s_anonimas,19.0
908,Barcelona,2024-01-01,3,Cataluña,s_anonimas,14.0
908,Barcelona,2024-01-01,4,Cataluña,s_anonimas,19.0
908,Barcelona,2025-01-01,1,Cataluña,s_anonimas,22.0
908,Barcelona,2025-01-01,2,Cataluña,s_anonimas,14.0
917,Girona,2021-01-01,1,Cataluña,s_anonimas,0.0
917,Girona,2021-01-01,2,Cataluña,s_anonimas,1.0
917,Girona,2021-01-01,3,Cataluña,s_anonimas,0.0
917,Girona,2021-01-01,4,Cataluña,s_anonimas,0.0
917,Girona,2022-01-01,1,Cataluña,s_anonimas,0.0
917,Girona,2022-01-01,2,Cataluña,s_anonimas,1.0
917,Girona,2022-01-01,3,Cataluña,s_anonimas,3.0
917,Girona,2022-01-01,4,Cataluña,s_anonimas,1.0
917,Girona,2023-01-01,1,Cataluña,s_anonimas,2.0
917,Girona,2023-01-01,2,Cataluña,s_anonimas,2.0
917,Girona,2023-01-01,3,Cataluña,s_anonimas,1.0
917,Girona,2023-01-01,4,Cataluña,s_anonimas,0.0
917,Girona,2024-01-01,1,Cataluña,s_anonimas,1.0
917,Girona,2024-01-01,2,Cataluña,s_anonimas,0.0
917,Girona,2024-01-01,3,Cataluña,s_anonimas,0.0
917,Girona,2024-01-01,4,Cataluña,s_anonimas,1.0
917,Girona,2025-01-01,1,Cataluña,s_anonimas,0.0
917,Girona,2025-01-01,2,Cataluña,s_anonimas,0.0
925,Lleida,2021-01-01,1,Cataluña,s_anonimas,0.0
925,Lleida,2021-01-01,2,Cataluña,s_anonimas,0.0
925,Lleida,2021-01-01,3,Cataluña,s_anonimas,0.0
925,Lleida,2021-01-01,4,Cataluña,s_anonimas,0.0
925,Lleida,2022-01-01,1,Cataluña,s_anonimas,2.0
925,Lleida,2022-01-01,2,Cataluña,s_anonimas,0.0
925,Lleida,2022-01-01,3,Cataluña,s_anonimas,1.0
925,Lleida,2022-01-01,4,Cataluña,s_anonimas,0.0
925,Lleida,2023-01-01,1,Cataluña,s_anonimas,1.0
925,Lleida,2023-01-01,2,Cataluña,s_anonimas,0.0
925,Lleida,2023-01-01,3,Cataluña,s_anonimas,2.0
925,Lleida,2023-01-01,4,Cataluña,s_anonimas,1.0
925,Lleida,2024-01-01,1,Cataluña,s_anonimas,2.0
925,Lleida,2024-01-01,2,Cataluña,s_anonimas,0.0
925,Lleida,2024-01-01,3,Cataluña,s_anonimas,1.0
925,Lleida,2024-01-01,4,Cataluña,s_anonimas,0.0
925,Lleida,2025-01-01,1,Cataluña,s_anonimas,0.0
925,Lleida,2025-01-01,2,Cataluña,s_anonimas,1.0
943,Aragón,2021-01-01,1,Aragon,s_anonimas,4.0
943,Aragón,2021-01-01,2,Aragon,s_anonimas,2.0
943,Aragón,2021-01-01,3,Aragon,s_anonimas,2.0
943,Aragón,2021-01-01,4,Aragon,s_anonimas,2.0
943,Aragón,2022-01-01,1,Aragon,s_anonimas,2.0
943,Aragón,2022-01-01,2,Aragon,s_anonimas,1.0
943,Aragón,2022-01-01,3,Aragon,s_anonimas,6.0
943,Aragón,2022-01-01,4,Aragon,s_anonimas,4.0
943,Aragón,2023-01-01,1,Aragon,s_anonimas,5.0
943,Aragón,2023-01-01,2,Aragon,s_anonimas,5.0
943,Aragón,2023-01-01,3,Aragon,s_anonimas,1.0
943,Aragón,2023-01-01,4,Aragon,s_anonimas,1.0
943,Aragón,2024-01-01,1,Aragon,s_anonimas,2.0
943,Aragón,2024-01-01,2,Aragon,s_anonimas,3.0
943,Aragón,2024-01-01,3,Aragon,s_anonimas,4.0
943,Aragón,2024-01-01,4,Aragon,s_anonimas,3.0
943,Aragón,2025-01-01,1,Aragon,s_anonimas,4.0
943,Aragón,2025-01-01,2,Aragon,s_anonimas,1.0
943,Tarragona,2021-01-01,1,Cataluña,s_anonimas,0.0
943,Tarragona,2021-01-01,2,Cataluña,s_anonimas,1.0
943,Tarragona,2021-01-01,3,Cataluña,s_anonimas,0.0
943,Tarragona,2021-01-01,4,Cataluña,s_anonimas,0.0
943,Tarragona,2022-01-01,1,Cataluña,s_anonimas,0.0
943,Tarragona,2022-01-01,2,Cataluña,s_anonimas,2.0
943,Tarragona,2022-01-01,3,Cataluña,s_anonimas,0.0
943,Tarragona,2022-01-01,4,Cataluña,s_anonimas,0.0
943,Tarragona,2023-01-01,1,Cataluña,s_anonimas,1.0
943,Tarragona,2023-01-01,2,Cataluña,s_anonimas,0.0
943,Tarragona,2023-01-01,3,Cataluña,s_anonimas,1.0
943,Tarragona,2023-01-01,4,Cataluña,s_anonimas,1.0
943,Tarragona,2024-01-01,1,Cataluña,s_anonimas,1.0
943,Tarragona,2024-01-01,2,Cataluña,s_anonimas,0.0
943,Tarragona,2024-01-01,3,Cataluña,s_anonimas,0.0
943,Tarragona,2024-01-01,4,Cataluña,s_anonimas,1.0
943,Tarragona,2025-01-01,1,Cataluña,s_anonimas,1.0
943,Tarragona,2025-01-01,2,Cataluña,s_anonimas,0.0
1106,Badajoz,2021-01-01,1,Extremadura,s_anonimas,1.0
1106,Badajoz,2021-01-01,2,Extremadura,s_anonimas,1.0
1106,Badajoz,2021-01-01,3,Extremadura,s_anonimas,1.0
1106,Badajoz,2021-01-01,4,Extremadura,s_anonimas,0.0
1106,Badajoz,2022-01-01,1,Extremadura,s_anonimas,0.0
1106,Badajoz,2022-01-01,2,Extremadura,s_anonimas,0.0
1106,Badajoz,2022-01-01,3,Extremadura,s_anonimas,1.0
1106,Badajoz,2022-01-01,4,Extremadura,s_anonimas,0.0
1106,Badajoz,2023-01-01,1,Extremadura,s_anonimas,0.0
1106,Badajoz,2023-01-01,2,Extremadura,s_anonimas,2.0
1106,Badajoz,2023-01-01,3,Extremadura,s_anonimas,1.0
1106,Badajoz,2023-01-01,4,Extremadura,s_anonimas,0.0
1106,Badajoz,2024-01-01,1,Extremadura,s_anonimas,0.0
1106,Badajoz,2024-01-01,2,Extremadura,s_anonimas,0.0
1106,Badajoz,2024-01-01,3,Extremadura,s_anonimas,0.0
1106,Badajoz,2024-01-01,4,Extremadura,s_anonimas,2.0
1106,Badajoz,2025-01-01,1,Extremadura,s_anonimas,0.0
1106,Badajoz,2025-01-01,2,Extremadura,s_anonimas,1.0
1110,Cáceres,2021-01-01,1,Extremadura,s_anonimas,0.0
1110,Cáceres,2021-01-01,2,Extremadura,s_anonimas,0.0
1110,Cáceres,2021-01-01,3,Extremadura,s_anonimas,1.0
1110,Cáceres,2021-01-01,4,Extremadura,s_anonimas,3.0
1110,Cáceres,2022-01-01,1,Extremadura,s_anonimas,1.0
1110,Cáceres,2022-01-01,2,Extremadura,s_anonimas,0.0
1110,Cáceres,2022-01-01,3,Extremadura,s_anonimas,0.0
1110,Cáceres,2022-01-01,4,Extremadura,s_anonimas,1.0
1110,Cáceres,2023-01-01,1,Extremadura,s_anonimas,0.0
1110,Cáceres,2023-01-01,2,Extremadura,s_anonimas,0.0
1110,Cáceres,2023-01-01,3,Extremadura,s_anonimas,0.0
1110,Cáceres,2023-01-01,4,Extremadura,s_anonimas,1.0
1110,Cáceres,2024-01-01,1,Extremadura,s_anonimas,0.0
1110,Cáceres,2024-01-01,2,Extremadura,s_anonimas,0.0
1110,Cáceres,2024-01-01,3,Extremadura,s_anonimas,0.0
1110,Cáceres,2024-01-01,4,Extremadura,s_anonimas,0.0
1110,Cáceres,2025-01-01,1,Extremadura,s_anonimas,0.0
1110,Cáceres,2025-01-01,2,Extremadura,s_anonimas,0.0
1227,Lugo,2021-01-01,1,Galicia,s_anonimas,0.0
1227,Lugo,2021-01-01,2,Galicia,s_anonimas,0.0
1227,Lugo,2021-01-01,3,Galicia,s_anonimas,0.0
1227,Lugo,2021-01-01,4,Galicia,s_anonimas,2.0
1227,Lugo,2022-01-01,1,Galicia,s_anonimas,0.0
1227,Lugo,2022-01-01,2,Galicia,s_anonimas,0.0
1227,Lugo,2022-01-01,3,Galicia,s_anonimas,1.0
1227,Lugo,2022-01-01,4,Galicia,s_anonimas,0.0
1227,Lugo,2023-01-01,1,Galicia,s_anonimas,0.0
1227,Lugo,2023-01-01,2,Galicia,s_anonimas,0.0
1227,Lugo,2023-01-01,3,Galicia,s_anonimas,0.0
1227,Lugo,2023-01-01,4,Galicia,s_anonimas,0.0
1227,Lugo,2024-01-01,1,Galicia,s_anonimas,0.0
1227,Lugo,2024-01-01,2,Galicia,s_anonimas,0.0
1227,Lugo,2024-01-01,3,Galicia,s_anonimas,0.0
1227,Lugo,2024-01-01,4,Galicia,s_anonimas,0.0
1227,Lugo,2025-01-01,1,Galicia,s_anonimas,0.0
1227,Lugo,2025-01-01,2,Galicia,s_anonimas,0.0
1232,Ourense,2021-01-01,1,Galicia,s_anonimas,0.0
1232,Ourense,2021-01-01,2,Galicia,s_anonimas,1.0
1232,Ourense,2021-01-01,3,Galicia,s_anonimas,0.0
1232,Ourense,2021-01-01,4,Galicia,s_anonimas,0.0
1232,Ourense,2022-01-01,1,Galicia,s_anonimas,0.0
1232,Ourense,2022-01-01,2,Galicia,s_anonimas,1.0
1232,Ourense,2022-01-01,3,Galicia,s_anonimas,0.0
1232,Ourense,2022-01-01,4,Galicia,s_anonimas,0.0
1232,Ourense,2023-01-01,1,Galicia,s_anonimas,0.0
1232,Ourense,2023-01-01,2,Galicia,s_anonimas,0.0
1232,Ourense,2023-01-01,3,Galicia,s_anonimas,0.0
1232,Ourense,2023-01-01,4,Galicia,s_anonimas,0.0
1232,Ourense,2024-01-01,1,Galicia,s_anonimas,0.0
1232,Ourense,2024-01-01,2,Galicia,s_anonimas,0.0
1232,Ourense,2024-01-01,3,Galicia,s_anonimas,0.0
1232,Ourense,2024-01-01,4,Galicia,s_anonimas,0.0
1232,Ourense,2025-01-01,1,Galicia,s_anonimas,0.0
1232,Ourense,2025-01-01,2,Galicia,s_anonimas,0.0
1236,Pontevedra,2021-01-01,1,Galicia,s_anonimas,1.0
1236,Pontevedra,2021-01-01,2,Galicia,s_anonimas,2.0
1236,Pontevedra,2021-01-01,3,Galicia,s_anonimas,0.0
1236,Pontevedra,2021-01-01,4,Galicia,s_anonimas,1.0
1236,Pontevedra,2022-01-01,1,Galicia,s_anonimas,1.0
1236,Pontevedra,2022-01-01,2,Galicia,s_anonimas,1.0
1236,Pontevedra,2022-01-01,3,Galicia,s_anonimas,0.0
1236,Pontevedra,2022-01-01,4,Galicia,s_anonimas,0.0
1236,Pontevedra,2023-01-01,1,Galicia,s_anonimas,1.0
1236,Pontevedra,2023-01-01,2,Galicia,s_anonimas,1.0
1236,Pontevedra,2023-01-01,3,Galicia,s_anonimas,2.0
1236,Pontevedra,2023-01-01,4,Galicia,s_anonimas,0.0
1236,Pontevedra,2024-01-01,1,Galicia,s_anonimas,1.0
1236,Pontevedra,2024-01-01,2,Galicia,s_anonimas,1.0
1236,Pontevedra,2024-01-01,3,Galicia,s_anonimas,0.0
1236,Pontevedra,2024-01-01,4,Galicia,s_anonimas,0.0
1236,Pontevedra,2025-01-01,1,Galicia,s_anonimas,0.0
1236,Pontevedra,2025-01-01,2,Galicia,s_anonimas,1.0
1328,Madrid,2021-01-01,1,Madrid,s_anonimas,35.0
1328,Madrid,2021-01-01,2,Madrid,s_anonimas,21.0
1328,Madrid,2021-01-01,3,Madrid,s_anonimas,10.0
1328,Madrid,2021-01-01,4,Madrid,s_anonimas,18.0
1328,Madrid,2022-01-01,1,Madrid,s_anonimas,26.0
1328,Madrid,2022-01-01,2,Madrid,s_anonimas,14.0
1328,Madrid,2022-01-01,3,Madrid,s_anonimas,25.0
1328,Madrid,2022-01-01,4,Madrid,s_anonimas,27.0
1328,Madrid,2023-01-01,1,Madrid,s_anonimas,15.0
1328,Madrid,2023-01-01,2,Madrid,s_anonimas,12.0
1328,Madrid,2023-01-01,3,Madrid,s_anonimas,11.0
1328,Madrid,2023-01-01,4,Madrid,s_anonimas,23.0
1328,Madrid,2024-01-01,1,Madrid,s_anonimas,25.0
1328,Madrid,2024-01-01,2,Madrid,s_anonimas,25.0
1328,Madrid,2024-01-01,3,Madrid,s_anonimas,8.0
1328,Madrid,2024-01-01,4,Madrid,s_anonimas,19.0
1328,Madrid,2025-01-01,1,Madrid,s_anonimas,13.0
1328,Madrid,2025-01-01,2,Madrid,s_anonimas,14.0
1430,Murcia,2021-01-01,1,Murcia,s_anonimas,0.0
1430,Murcia,2021-01-01,2,Murcia,s_anonimas,1.0
1430,Murcia,2021-01-01,3,Murcia,s_anonimas,1.0
1430,Murcia,2021-01-01,4,Murcia,s_anonimas,0.0
1430,Murcia,2022-01-01,1,Murcia,s_anonimas,5.0
1430,Murcia,2022-01-01,2,Murcia,s_anonimas,1.0
1430,Murcia,2022-01-01,3,Murcia,s_anonimas,3.0
1430,Murcia,2022-01-01,4,Murcia,s_anonimas,2.0
1430,Murcia,2023-01-01,1,Murcia,s_anonimas,2.0
1430,Murcia,2023-01-01,2,Murcia,s_anonimas,5.0
1430,Murcia,2023-01-01,3,Murcia,s_anonimas,0.0
1430,Murcia,2023-01-01,4,Murcia,s_anonimas,4.0
1430,Murcia,2024-01-01,1,Murcia,s_anonimas,1.0
1430,Murcia,2024-01-01,2,Murcia,s_anonimas,1.0
1430,Murcia,2024-01-01,3,Murcia,s_anonimas,0.0
1430,Murcia,2024-01-01,4,Murcia,s_anonimas,0.0
1430,Murcia,2025-01-01,1,Murcia,s_anonimas,1.0
1430,Murcia,2025-01-01,2,Murcia,s_anonimas,0.0
1531,Navarra,2021-01-01,1,Navarra,s_anonimas,0.0
1531,Navarra,2021-01-01,2,Navarra,s_anonimas,2.0
1531,Navarra,2021-01-01,3,Navarra,s_anonimas,2.0
1531,Navarra,2021-01-01,4,Navarra,s_anonimas,0.0
1531,Navarra,2022-01-01,1,Navarra,s_anonimas,1.0
1531,Navarra,2022-01-01,2,Navarra,s_anonimas,1.0
1531,Navarra,2022-01-01,3,Navarra,s_anonimas,1.0
1531,Navarra,2022-01-01,4,Navarra,s_anonimas,0.0
1531,Navarra,2023-01-01,1,Navarra,s_anonimas,2.0
1531,Navarra,2023-01-01,2,Navarra,s_anonimas,1.0
1531,Navarra,2023-01-01,3,Navarra,s_anonimas,0.0
1531,Navarra,2023-01-01,4,Navarra,s_anonimas,0.0
1531,Navarra,2024-01-01,1,Navarra,s_anonimas,0.0
1531,Navarra,2024-01-01,2,Navarra,s_anonimas,1.0
1531,Navarra,2024-01-01,3,Navarra,s_anonimas,2.0
1531,Navarra,2024-01-01,4,Navarra,s_anonimas,2.0
1531,Navarra,2025-01-01,1,Navarra,s_anonimas,0.0
1531,Navarra,2025-01-01,2,Navarra,s_anonimas,0.0
1601,Araba/Álava,2021-01-01,1,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2021-01-01,2,Pais Vasco,s_anonimas,2.0
1601,Araba/Álava,2021-01-01,3,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2021-01-01,4,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2022-01-01,1,Pais Vasco,s_anonimas,1.0
1601,Araba/Álava,2022-01-01,2,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2022-01-01,3,Pais Vasco,s_anonimas,1.0
1601,Araba/Álava,2022-01-01,4,Pais Vasco,s_anonimas,3.0
1601,Araba/Álava,2023-01-01,1,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2023-01-01,2,Pais Vasco,s_anonimas,3.0
1601,Araba/Álava,2023-01-01,3,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2023-01-01,4,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2024-01-01,1,Pais Vasco,s_anonimas,2.0
1601,Araba/Álava,2024-01-01,2,Pais Vasco,s_anonimas,5.0
1601,Araba/Álava,2024-01-01,3,Pais Vasco,s_anonimas,0.0
1601,Araba/Álava,2024-01-01,4,Pais Vasco,s_anonimas,2.0
1601,Araba/Álava,2025-01-01,1,Pais Vasco,s_anonimas,1.0
1601,Araba/Álava,2025-01-01,2,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2021-01-01,1,Pais Vasco,s_anonimas,3.0
1620,Gipuzkoa,2021-01-01,2,Pais Vasco,s_anonimas,2.0
1620,Gipuzkoa,2021-01-01,3,Pais Vasco,s_anonimas,4.0
1620,Gipuzkoa,2021-01-01,4,Pais Vasco,s_anonimas,3.0
1620,Gipuzkoa,2022-01-01,1,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2022-01-01,2,Pais Vasco,s_anonimas,1.0
1620,Gipuzkoa,2022-01-01,3,Pais Vasco,s_anonimas,2.0
1620,Gipuzkoa,2022-01-01,4,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2023-01-01,1,Pais Vasco,s_anonimas,2.0
1620,Gipuzkoa,2023-01-01,2,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2023-01-01,3,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2023-01-01,4,Pais Vasco,s_anonimas,0.0
1620,Gipuzkoa,2024-01-01,1,Pais Vasco,s_anonimas,2.0
1620,Gipuzkoa,2024-01-01,2,Pais Vasco,s_anonimas,1.0
1620,Gipuzkoa,2024-01-01,3,Pais Vasco,s_anonimas,2.0
1620,Gipuzkoa,2024-01-01,4,Pais Vasco,s_anonimas,1.0
1620,Gipuzkoa,2025-01-01,1,Pais Vasco,s_anonimas,1.0
1620,Gipuzkoa,2025-01-01,2,Pais Vasco,s_anonimas,1.0
1648,Bizkaia,2021-01-01,1,Pais Vasco,s_anonimas,3.0
1648,Bizkaia,2021-01-01,2,Pais Vasco,s_anonimas,6.0
1648,Bizkaia,2021-01-01,3,Pais Vasco,s_anonimas,2.0
1648,Bizkaia,2021-01-01,4,Pais Vasco,s_anonimas,4.0
1648,Bizkaia,2022-01-01,1,Pais Vasco,s_anonimas,2.0
1648,Bizkaia,2022-01-01,2,Pais Vasco,s_anonimas,3.0
1648,Bizkaia,2022-01-01,3,Pais Vasco,s_anonimas,5.0
1648,Bizkaia,2022-01-01,4,Pais Vasco,s_anonimas,6.0
1648,Bizkaia,2023-01-01,1,Pais Vasco,s_anonimas,3.0
1648,Bizkaia,2023-01-01,2,Pais Vasco,s_anonimas,6.0
1648,Bizkaia,2023-01-01,3,Pais Vasco,s_anonimas,0.0
1648,Bizkaia,2023-01-01,4,Pais Vasco,s_anonimas,4.0
1648,Bizkaia,2024-01-01,1,Pais Vasco,s_anonimas,4.0
1648,Bizkaia,2024-01-01,2,Pais Vasco,s_anonimas,2.0
1648,Bizkaia,2024-01-01,3,Pais Vasco,s_anonimas,3.0
1648,Bizkaia,2024-01-01,4,Pais Vasco,s_anonimas,1.0
1648,Bizkaia,2025-01-01,1,Pais Vasco,s_anonimas,7.0
1648,Bizkaia,2025-01-01,2,Pais Vasco,s_anonimas,3.0
1851,Ceuta,2021-01-01,1,Ceuta,s_anonimas,0.0
1851,Ceuta,2021-01-01,2,Ceuta,s_anonimas,0.0
1851,Ceuta,2021-01-01,3,Ceuta,s_anonimas,0.0
1851,Ceuta,2021-01-01,4,Ceuta,s_anonimas,0.0
1851,Ceuta,2022-01-01,1,Ceuta,s_anonimas,0.0
1851,Ceuta,2022-01-01,2,Ceuta,s_anonimas,0.0
1851,Ceuta,2022-01-01,3,Ceuta,s_anonimas,0.0
1851,Ceuta,2022-01-01,4,Ceuta,s_anonimas,0.0
1851,Ceuta,2023-01-01,1,Ceuta,s_anonimas,0.0
1851,Ceuta,2023-01-01,2,Ceuta,s_anonimas,0.0
1851,Ceuta,2023-01-01,3,Ceuta,s_anonimas,0.0
1851,Ceuta,2023-01-01,4,Ceuta,s_anonimas,
1851,Ceuta,2024-01-01,1,Ceuta,s_anonimas,0.0
1851,Ceuta,2024-01-01,2,Ceuta,s_anonimas,0.0
1851,Ceuta,2024-01-01,3,Ceuta,s_anonimas,
1851,Ceuta,2024-01-01,4,Ceuta,s_anonimas,0.0
1851,Ceuta,2025-01-01,1,Ceuta,s_anonimas,0.0
1851,Ceuta,2025-01-01,2,Ceuta,s_anonimas,0.0
1952,Melilla,2021-01-01,1,Melilla,s_anonimas,0.0
1952,Melilla,2021-01-01,2,Melilla,s_anonimas,0.0
1952,Melilla,2021-01-01,3,Melilla,s_anonimas,0.0
1952,Melilla,2021-01-01,4,Melilla,s_anonimas,1.0
1952,Melilla,2022-01-01,1,Melilla,s_anonimas,0.0
1952,Melilla,2022-01-01,2,Melilla,s_anonimas,0.0
1952,Melilla,2022-01-01,3,Melilla,s_anonimas,0.0
1952,Melilla,2022-01-01,4,Melilla,s_anonimas,0.0
1952,Melilla,2023-01-01,1,Melilla,s_anonimas,0.0
1952,Melilla,2023-01-01,2,Melilla,s_anonimas,0.0
