id_geo___ca,pj,total,t_voluntario,t_necesario,t_consecutivo,c_ordinario,c_especial,c_sin_masa,comunidad_provincia,comunidad_autonoma,año,trimestre
943,empresas,45.0,42.0,2.0,1.0,22.0,2.0,21.0,aragon,,2023,1
222,empresas,4.0,3.0,0.0,1.0,2.0,0.0,2.0,huesca,Aragon,2023,1
244,empresas,5.0,5.0,0.0,0.0,2.0,0.0,3.0,teruel,Aragon,2023,1
250,empresas,36.0,34.0,2.0,0.0,18.0,2.0,16.0,zaragoza,Aragon,2023,1
333,empresas,18.0,18.0,0.0,0.0,8.0,0.0,10.0,asturias,Asturias,2023,1
407,empresas,26.0,24.0,1.0,1.0,14.0,0.0,12.0,balears illes,Baleares,2023,1
639,empresas,25.0,23.0,2.0,0.0,12.0,0.0,13.0,canarias,,2023,1
538,empresas,10.0,10.0,0.0,0.0,4.0,0.0,6.0,santa cruz de tenerife,Canarias,2023,1
639,empresas,4.0,4.0,0.0,0.0,1.0,0.0,3.0,cantabria,Cantabria,2023,1
705,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,avila,Castilla y Leon,2023,1
709,empresas,9.0,7.0,0.0,2.0,7.0,0.0,2.0,burgos,Castilla y Leon,2023,1
724,empresas,2.0,1.0,1.0,0.0,2.0,0.0,0.0,leon,Castilla y Leon,2023,1
734,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,palencia,Castilla y Leon,2023,1
737,empresas,7.0,7.0,0.0,0.0,3.0,1.0,3.0,salamanca,Castilla y Leon,2023,1
740,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,segovia,Castilla y Leon,2023,1
742,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,soria,Castilla y Leon,2023,1
747,empresas,5.0,5.0,0.0,0.0,3.0,0.0,2.0,valladolid,Castilla y Leon,2023,1
749,empresas,3.0,3.0,0.0,0.0,2.0,0.0,1.0,zamora,Castilla y Leon,2023,1
802,empresas,7.0,6.0,0.0,1.0,1.0,0.0,6.0,albacete,Castilla La Mancha,2023,1
813,empresas,10.0,10.0,0.0,0.0,4.0,0.0,6.0,ciudad real,Castilla La Mancha,2023,1
816,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,cuenca,Castilla La Mancha,2023,1
819,empresas,2.0,2.0,0.0,0.0,2.0,0.0,0.0,guadalajara,Castilla La Mancha,2023,1
845,empresas,3.0,2.0,1.0,0.0,1.0,0.0,2.0,toledo,Castilla La Mancha,2023,1
908,empresas,231.0,226.0,3.0,2.0,88.0,0.0,143.0,barcelona,Cataluña,2023,1
917,empresas,8.0,8.0,0.0,0.0,5.0,0.0,3.0,girona,Cataluña,2023,1
925,empresas,10.0,10.0,0.0,0.0,5.0,0.0,5.0,lleida,Cataluña,2023,1
943,empresas,13.0,12.0,0.0,1.0,10.0,0.0,3.0,tarragona,Cataluña,2023,1
734,empresas,105.0,103.0,2.0,0.0,34.0,0.0,71.0,valencia,Valencia,2023,1
1106,empresas,4.0,3.0,1.0,0.0,3.0,0.0,1.0,badajoz,Extremadura,2023,1
1110,empresas,2.0,1.0,1.0,0.0,2.0,0.0,0.0,caceres,Extremadura,2023,1
1227,empresas,4.0,4.0,0.0,0.0,4.0,0.0,0.0,lugo,Galicia,2023,1
1232,empresas,1.0,0.0,1.0,0.0,1.0,0.0,0.0,ourense,Galicia,2023,1
1236,empresas,21.0,21.0,0.0,0.0,13.0,1.0,7.0,pontevedra,Galicia,2023,1
1328,empresas,192.0,180.0,10.0,2.0,66.0,2.0,124.0,madrid,Madrid,2023,1
1430,empresas,26.0,24.0,1.0,1.0,15.0,0.0,11.0,murcia,Murcia,2023,1
1531,empresas,6.0,6.0,0.0,0.0,5.0,0.0,1.0,navarra,Navarra,2023,1
1601,empresas,6.0,5.0,1.0,0.0,2.0,0.0,4.0,araba alava,Pais Vasco,2023,1
1648,empresas,25.0,25.0,0.0,0.0,13.0,1.0,11.0,bizkaia,Pais Vasco,2023,1
1620,empresas,16.0,16.0,0.0,0.0,4.0,2.0,10.0,gipuzkoa,Pais Vasco,2023,1
104,fisica,185.0,173.0,2.0,10.0,46.0,0.0,139.0,almeria,Andalucia,2023,2
111,fisica,26.0,19.0,0.0,7.0,9.0,0.0,17.0,cadiz,Andalucia,2023,2
114,fisica,35.0,27.0,0.0,8.0,6.0,0.0,29.0,cordoba,Andalucia,2023,2
118,fisica,90.0,84.0,0.0,6.0,62.0,0.0,28.0,granada,Andalucia,2023,2
121,fisica,50.0,49.0,0.0,1.0,29.0,0.0,21.0,huelva,Andalucia,2023,2
123,fisica,43.0,42.0,0.0,1.0,21.0,0.0,22.0,jaen,Andalucia,2023,2
129,fisica,170.0,164.0,0.0,6.0,57.0,0.0,113.0,malaga,Andalucia,2023,2
141,fisica,271.0,261.0,0.0,10.0,74.0,0.0,197.0,sevilla,Andalucia,2023,2
943,fisica,150.0,145.0,0.0,5.0,36.0,0.0,114.0,aragon,,2023,2
222,fisica,47.0,44.0,0.0,3.0,10.0,0.0,37.0,huesca,Aragon,2023,2
244,fisica,9.0,9.0,0.0,0.0,4.0,0.0,5.0,teruel,Aragon,2023,2
250,fisica,94.0,92.0,0.0,2.0,22.0,0.0,72.0,zaragoza,Aragon,2023,2
333,fisica,112.0,110.0,0.0,2.0,30.0,0.0,82.0,asturias,Asturias,2023,2
407,fisica,197.0,190.0,2.0,5.0,44.0,0.0,153.0,balears illes,Baleares,2023,2
639,fisica,584.0,511.0,0.0,73.0,42.0,1.0,541.0,canarias,,2023,2
538,fisica,214.0,153.0,0.0,61.0,32.0,0.0,182.0,santa cruz de tenerife,Canarias,2023,2
639,fisica,40.0,40.0,0.0,0.0,4.0,0.0,36.0,cantabria,Cantabria,2023,2
705,fisica,30.0,30.0,0.0,0.0,2.0,0.0,28.0,avila,Castilla y Leon,2023,2
709,fisica,26.0,26.0,0.0,0.0,5.0,0.0,21.0,burgos,Castilla y Leon,2023,2
724,fisica,94.0,92.0,0.0,2.0,26.0,0.0,68.0,leon,Castilla y Leon,2023,2
734,fisica,18.0,18.0,0.0,0.0,5.0,0.0,13.0,palencia,Castilla y Leon,2023,2
737,fisica,35.0,35.0,0.0,0.0,12.0,0.0,23.0,salamanca,Castilla y Leon,2023,2
740,fisica,23.0,23.0,0.0,0.0,3.0,0.0,20.0,segovia,Castilla y Leon,2023,2
742,fisica,8.0,6.0,0.0,2.0,4.0,0.0,4.0,soria,Castilla y Leon,2023,2
747,fisica,67.0,65.0,0.0,2.0,29.0,0.0,38.0,valladolid,Castilla y Leon,2023,2
749,fisica,1.0,1.0,0.0,0.0,1.0,0.0,0.0,zamora,Castilla y Leon,2023,2
802,fisica,19.0,18.0,0.0,1.0,1.0,0.0,18.0,albacete,Castilla La Mancha,2023,2
813,fisica,50.0,44.0,0.0,6.0,2.0,0.0,48.0,ciudad real,Castilla La Mancha,2023,2
816,fisica,17.0,16.0,0.0,1.0,11.0,0.0,6.0,cuenca,Castilla La Mancha,2023,2
819,fisica,59.0,56.0,0.0,3.0,34.0,0.0,25.0,guadalajara,Castilla La Mancha,2023,2
845,fisica,43.0,40.0,1.0,2.0,9.0,0.0,34.0,toledo,Castilla La Mancha,2023,2
908,fisica,1987.0,1803.0,0.0,184.0,626.0,1.0,1360.0,barcelona,Cataluña,2023,2
917,fisica,351.0,340.0,0.0,11.0,57.0,0.0,294.0,girona,Cataluña,2023,2
925,fisica,133.0,133.0,0.0,0.0,30.0,0.0,103.0,lleida,Cataluña,2023,2
943,fisica,187.0,153.0,0.0,34.0,53.0,0.0,134.0,tarragona,Cataluña,2023,2
734,fisica,787.0,760.0,0.0,27.0,88.0,0.0,699.0,valencia,Valencia,2023,2
1106,fisica,50.0,49.0,0.0,1.0,18.0,0.0,32.0,badajoz,Extremadura,2023,2
1110,fisica,53.0,52.0,0.0,1.0,1.0,0.0,52.0,caceres,Extremadura,2023,2
1227,fisica,59.0,58.0,0.0,1.0,24.0,0.0,35.0,lugo,Galicia,2023,2
1232,fisica,22.0,22.0,0.0,0.0,0.0,0.0,22.0,ourense,Galicia,2023,2
1236,fisica,133.0,131.0,0.0,2.0,50.0,0.0,83.0,pontevedra,Galicia,2023,2
1328,fisica,1075.0,931.0,6.0,138.0,240.0,0.0,835.0,madrid,Madrid,2023,2
1430,fisica,255.0,243.0,0.0,12.0,46.0,3.0,206.0,murcia,Murcia,2023,2
1531,fisica,105.0,98.0,0.0,7.0,20.0,0.0,85.0,navarra,Navarra,2023,2
1601,fisica,31.0,31.0,0.0,0.0,10.0,0.0,21.0,araba alava,Pais Vasco,2023,2
1648,fisica,99.0,98.0,0.0,1.0,18.0,0.0,81.0,bizkaia,Pais Vasco,2023,2
1620,fisica,57.0,56.0,0.0,1.0,28.0,0.0,29.0,gipuzkoa,Pais Vasco,2023,2
1851,fisica,13.0,7.0,0.0,6.0,2.0,0.0,11.0,ceuta,Ceuta,2023,2
1952,fisica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,melilla,Melilla,2023,2
104,empresas,19.0,18.0,1.0,0.0,9.0,0.0,10.0,almeria,Andalucia,2023,2
111,empresas,4.0,4.0,0.0,0.0,3.0,0.0,1.0,cadiz,Andalucia,2023,2
114,empresas,8.0,7.0,0.0,1.0,2.0,0.0,6.0,cordoba,Andalucia,2023,2
118,empresas,15.0,14.0,1.0,0.0,11.0,3.0,1.0,granada,Andalucia,2023,2
121,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,huelva,Andalucia,2023,2
123,empresas,7.0,7.0,0.0,0.0,2.0,0.0,5.0,jaen,Andalucia,2023,2
129,empresas,27.0,25.0,2.0,0.0,17.0,2.0,8.0,malaga,Andalucia,2023,2
141,empresas,38.0,36.0,1.0,1.0,23.0,2.0,13.0,sevilla,Andalucia,2023,2
943,empresas,40.0,39.0,1.0,0.0,13.0,3.0,24.0,aragon,,2023,2
222,empresas,7.0,7.0,0.0,0.0,3.0,3.0,1.0,huesca,Aragon,2023,2
244,empresas,2.0,1.0,1.0,0.0,0.0,0.0,2.0,teruel,Aragon,2023,2
250,empresas,31.0,31.0,0.0,0.0,10.0,0.0,21.0,zaragoza,Aragon,2023,2
333,empresas,17.0,15.0,2.0,0.0,10.0,0.0,7.0,asturias,Asturias,2023,2
407,empresas,31.0,28.0,3.0,0.0,18.0,4.0,9.0,balears illes,Baleares,2023,2
639,empresas,33.0,32.0,1.0,0.0,8.0,9.0,16.0,canarias,,2023,2
538,empresas,12.0,11.0,1.0,0.0,3.0,0.0,9.0,santa cruz de tenerife,Canarias,2023,2
639,empresas,7.0,7.0,0.0,0.0,3.0,2.0,2.0,cantabria,Cantabria,2023,2
705,empresas,3.0,3.0,0.0,0.0,2.0,0.0,1.0,avila,Castilla y Leon,2023,2
709,empresas,5.0,5.0,0.0,0.0,2.0,1.0,2.0,burgos,Castilla y Leon,2023,2
724,empresas,5.0,5.0,0.0,0.0,4.0,0.0,1.0,leon,Castilla y Leon,2023,2
734,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,palencia,Castilla y Leon,2023,2
737,empresas,5.0,5.0,0.0,0.0,0.0,1.0,4.0,salamanca,Castilla y Leon,2023,2
740,empresas,6.0,6.0,0.0,0.0,6.0,0.0,0.0,segovia,Castilla y Leon,2023,2
742,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,soria,Castilla y Leon,2023,2
747,empresas,10.0,10.0,0.0,0.0,2.0,1.0,7.0,valladolid,Castilla y Leon,2023,2
749,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zamora,Castilla y Leon,2023,2
802,empresas,5.0,5.0,0.0,0.0,3.0,0.0,2.0,albacete,Castilla La Mancha,2023,2
813,empresas,9.0,9.0,0.0,0.0,2.0,0.0,7.0,ciudad real,Castilla La Mancha,2023,2
816,empresas,4.0,4.0,0.0,0.0,2.0,0.0,2.0,cuenca,Castilla La Mancha,2023,2
819,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,guadalajara,Castilla La Mancha,2023,2
845,empresas,4.0,4.0,0.0,0.0,4.0,0.0,0.0,toledo,Castilla La Mancha,2023,2
908,empresas,313.0,305.0,4.0,4.0,93.0,10.0,210.0,barcelona,Cataluña,2023,2
917,empresas,20.0,20.0,0.0,0.0,5.0,2.0,13.0,girona,Cataluña,2023,2
925,empresas,7.0,7.0,0.0,0.0,3.0,0.0,4.0,lleida,Cataluña,2023,2
943,empresas,10.0,9.0,0.0,1.0,6.0,1.0,3.0,tarragona,Cataluña,2023,2
734,empresas,136.0,134.0,1.0,1.0,41.0,3.0,92.0,valencia,Valencia,2023,2
1106,empresas,12.0,12.0,0.0,0.0,9.0,0.0,3.0,badajoz,Extremadura,2023,2
1110,empresas,6.0,6.0,0.0,0.0,3.0,0.0,3.0,caceres,Extremadura,2023,2
1227,empresas,14.0,14.0,0.0,0.0,5.0,0.0,9.0,lugo,Galicia,2023,2
1232,empresas,4.0,4.0,0.0,0.0,3.0,0.0,1.0,ourense,Galicia,2023,2
1236,empresas,21.0,21.0,0.0,0.0,14.0,0.0,7.0,pontevedra,Galicia,2023,2
1328,empresas,206.0,198.0,7.0,1.0,67.0,33.0,106.0,madrid,Madrid,2023,2
1430,empresas,36.0,33.0,3.0,0.0,15.0,2.0,19.0,murcia,Murcia,2023,2
1531,empresas,15.0,15.0,0.0,0.0,12.0,0.0,3.0,navarra,Navarra,2023,2
1601,empresas,14.0,14.0,0.0,0.0,6.0,0.0,8.0,araba alava,Pais Vasco,2023,2
1648,empresas,48.0,47.0,1.0,0.0,17.0,8.0,23.0,bizkaia,Pais Vasco,2023,2
1620,empresas,18.0,18.0,0.0,0.0,5.0,2.0,11.0,gipuzkoa,Pais Vasco,2023,2
104,fisica,68.0,63.0,2.0,3.0,5.0,0.0,63.0,almeria,Andalucia,2023,3
111,fisica,90.0,88.0,0.0,2.0,51.0,0.0,39.0,cadiz,Andalucia,2023,3
114,fisica,27.0,25.0,0.0,2.0,7.0,0.0,20.0,cordoba,Andalucia,2023,3
118,fisica,76.0,74.0,0.0,2.0,27.0,0.0,49.0,granada,Andalucia,2023,3
121,fisica,26.0,26.0,0.0,0.0,4.0,0.0,22.0,huelva,Andalucia,2023,3
123,fisica,27.0,24.0,0.0,3.0,18.0,0.0,9.0,jaen,Andalucia,2023,3
129,fisica,92.0,92.0,0.0,0.0,37.0,1.0,54.0,malaga,Andalucia,2023,3
141,fisica,186.0,183.0,0.0,3.0,35.0,1.0,150.0,sevilla,Andalucia,2023,3
943,fisica,154.0,152.0,0.0,2.0,19.0,0.0,135.0,aragon,,2023,3
222,fisica,26.0,26.0,0.0,0.0,4.0,0.0,22.0,huesca,Aragon,2023,3
244,fisica,4.0,4.0,0.0,0.0,1.0,0.0,3.0,teruel,Aragon,2023,3
250,fisica,124.0,122.0,0.0,2.0,14.0,0.0,110.0,zaragoza,Aragon,2023,3
333,fisica,119.0,118.0,0.0,1.0,40.0,0.0,79.0,asturias,Asturias,2023,3
407,fisica,254.0,253.0,1.0,0.0,20.0,0.0,234.0,balears illes,Baleares,2023,3
639,fisica,367.0,341.0,0.0,26.0,16.0,0.0,351.0,canarias,,2023,3
538,fisica,203.0,177.0,0.0,26.0,15.0,0.0,188.0,santa cruz de tenerife,Canarias,2023,3
639,fisica,35.0,35.0,0.0,0.0,9.0,0.0,26.0,cantabria,Cantabria,2023,3
705,fisica,8.0,8.0,0.0,0.0,0.0,0.0,8.0,avila,Castilla y Leon,2023,3
709,fisica,30.0,30.0,0.0,0.0,7.0,0.0,23.0,burgos,Castilla y Leon,2023,3
724,fisica,44.0,44.0,0.0,0.0,12.0,0.0,32.0,leon,Castilla y Leon,2023,3
734,fisica,4.0,4.0,0.0,0.0,0.0,0.0,4.0,palencia,Castilla y Leon,2023,3
737,fisica,23.0,23.0,0.0,0.0,3.0,0.0,20.0,salamanca,Castilla y Leon,2023,3
740,fisica,13.0,13.0,0.0,0.0,3.0,0.0,10.0,segovia,Castilla y Leon,2023,3
742,fisica,5.0,5.0,0.0,0.0,1.0,0.0,4.0,soria,Castilla y Leon,2023,3
747,fisica,78.0,78.0,0.0,0.0,18.0,0.0,60.0,valladolid,Castilla y Leon,2023,3
749,fisica,9.0,8.0,1.0,0.0,0.0,0.0,9.0,zamora,Castilla y Leon,2023,3
802,fisica,89.0,89.0,0.0,0.0,6.0,0.0,83.0,albacete,Castilla La Mancha,2023,3
813,fisica,53.0,50.0,0.0,3.0,1.0,0.0,52.0,ciudad real,Castilla La Mancha,2023,3
816,fisica,34.0,34.0,0.0,0.0,3.0,0.0,31.0,cuenca,Castilla La Mancha,2023,3
819,fisica,43.0,39.0,0.0,4.0,12.0,0.0,31.0,guadalajara,Castilla La Mancha,2023,3
845,fisica,35.0,33.0,0.0,2.0,16.0,0.0,19.0,toledo,Castilla La Mancha,2023,3
908,fisica,1666.0,1620.0,0.0,46.0,192.0,2.0,1472.0,barcelona,Cataluña,2023,3
917,fisica,184.0,182.0,0.0,2.0,14.0,0.0,170.0,girona,Cataluña,2023,3
925,fisica,91.0,91.0,0.0,0.0,12.0,0.0,79.0,lleida,Cataluña,2023,3
943,fisica,209.0,176.0,0.0,33.0,48.0,0.0,161.0,tarragona,Cataluña,2023,3
734,fisica,439.0,436.0,0.0,3.0,30.0,0.0,409.0,valencia,Valencia,2023,3
1106,fisica,66.0,65.0,0.0,1.0,18.0,0.0,48.0,badajoz,Extremadura,2023,3
1110,fisica,23.0,23.0,0.0,0.0,3.0,0.0,20.0,caceres,Extremadura,2023,3
1227,fisica,25.0,25.0,0.0,0.0,8.0,0.0,17.0,lugo,Galicia,2023,3
1232,fisica,13.0,13.0,0.0,0.0,3.0,0.0,10.0,ourense,Galicia,2023,3
1236,fisica,71.0,70.0,0.0,1.0,6.0,0.0,65.0,pontevedra,Galicia,2023,3
1328,fisica,828.0,686.0,2.0,140.0,107.0,2.0,719.0,madrid,Madrid,2023,3
1430,fisica,350.0,347.0,1.0,2.0,32.0,0.0,318.0,murcia,Murcia,2023,3
1531,fisica,72.0,65.0,0.0,7.0,12.0,0.0,60.0,navarra,Navarra,2023,3
1601,fisica,27.0,27.0,0.0,0.0,2.0,0.0,25.0,araba alava,Pais Vasco,2023,3
1648,fisica,83.0,78.0,0.0,5.0,16.0,0.0,67.0,bizkaia,Pais Vasco,2023,3
1620,fisica,30.0,29.0,0.0,1.0,7.0,0.0,23.0,gipuzkoa,Pais Vasco,2023,3
1851,fisica,16.0,12.0,1.0,3.0,2.0,0.0,14.0,ceuta,Ceuta,2023,3
1952,fisica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,melilla,Melilla,2023,3
104,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,almeria,Andalucia,2023,3
111,empresas,14.0,14.0,0.0,0.0,5.0,2.0,7.0,cadiz,Andalucia,2023,3
114,empresas,6.0,5.0,1.0,0.0,3.0,0.0,3.0,cordoba,Andalucia,2023,3
118,empresas,13.0,13.0,0.0,0.0,6.0,0.0,7.0,granada,Andalucia,2023,3
121,empresas,3.0,3.0,0.0,0.0,0.0,0.0,3.0,huelva,Andalucia,2023,3
123,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,jaen,Andalucia,2023,3
129,empresas,18.0,18.0,0.0,0.0,5.0,4.0,9.0,malaga,Andalucia,2023,3
141,empresas,50.0,47.0,3.0,0.0,26.0,3.0,21.0,sevilla,Andalucia,2023,3
943,empresas,35.0,33.0,1.0,1.0,15.0,1.0,19.0,aragon,,2023,3
222,empresas,4.0,3.0,0.0,1.0,4.0,0.0,0.0,huesca,Aragon,2023,3
244,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,teruel,Aragon,2023,3
250,empresas,29.0,28.0,1.0,0.0,11.0,1.0,17.0,zaragoza,Aragon,2023,3
333,empresas,23.0,23.0,0.0,0.0,10.0,4.0,9.0,asturias,Asturias,2023,3
407,empresas,19.0,18.0,1.0,0.0,11.0,1.0,7.0,balears illes,Baleares,2023,3
639,empresas,30.0,30.0,0.0,0.0,12.0,5.0,13.0,canarias,,2023,3
538,empresas,15.0,15.0,0.0,0.0,4.0,1.0,10.0,santa cruz de tenerife,Canarias,2023,3
639,empresas,10.0,10.0,0.0,0.0,3.0,6.0,1.0,cantabria,Cantabria,2023,3
705,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,avila,Castilla y Leon,2023,3
709,empresas,4.0,4.0,0.0,0.0,0.0,3.0,1.0,burgos,Castilla y Leon,2023,3
724,empresas,7.0,7.0,0.0,0.0,3.0,2.0,2.0,leon,Castilla y Leon,2023,3
734,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,palencia,Castilla y Leon,2023,3
737,empresas,8.0,8.0,0.0,0.0,0.0,1.0,7.0,salamanca,Castilla y Leon,2023,3
740,empresas,4.0,4.0,0.0,0.0,3.0,0.0,1.0,segovia,Castilla y Leon,2023,3
742,empresas,3.0,3.0,0.0,0.0,2.0,1.0,0.0,soria,Castilla y Leon,2023,3
747,empresas,14.0,14.0,0.0,0.0,4.0,2.0,8.0,valladolid,Castilla y Leon,2023,3
749,empresas,1.0,1.0,0.0,0.0,1.0,0.0,0.0,zamora,Castilla y Leon,2023,3
802,empresas,19.0,18.0,1.0,0.0,3.0,0.0,16.0,albacete,Castilla La Mancha,2023,3
813,empresas,9.0,9.0,0.0,0.0,0.0,0.0,9.0,ciudad real,Castilla La Mancha,2023,3
816,empresas,6.0,6.0,0.0,0.0,2.0,0.0,4.0,cuenca,Castilla La Mancha,2023,3
819,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,guadalajara,Castilla La Mancha,2023,3
845,empresas,4.0,3.0,1.0,0.0,2.0,0.0,2.0,toledo,Castilla La Mancha,2023,3
908,empresas,271.0,266.0,4.0,1.0,65.0,28.0,178.0,barcelona,Cataluña,2023,3
917,empresas,26.0,26.0,0.0,0.0,2.0,3.0,21.0,girona,Cataluña,2023,3
925,empresas,11.0,11.0,0.0,0.0,3.0,2.0,6.0,lleida,Cataluña,2023,3
943,empresas,13.0,13.0,0.0,0.0,3.0,1.0,9.0,tarragona,Cataluña,2023,3
734,empresas,74.0,73.0,1.0,0.0,17.0,5.0,52.0,valencia,Valencia,2023,3
1106,empresas,15.0,15.0,0.0,0.0,8.0,2.0,5.0,badajoz,Extremadura,2023,3
1110,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,caceres,Extremadura,2023,3
1227,empresas,10.0,9.0,1.0,0.0,7.0,0.0,3.0,lugo,Galicia,2023,3
1232,empresas,2.0,2.0,0.0,0.0,1.0,1.0,0.0,ourense,Galicia,2023,3
1236,empresas,19.0,17.0,2.0,0.0,7.0,0.0,12.0,pontevedra,Galicia,2023,3
1328,empresas,176.0,167.0,7.0,2.0,59.0,49.0,68.0,madrid,Madrid,2023,3
1430,empresas,29.0,28.0,1.0,0.0,10.0,2.0,17.0,murcia,Murcia,2023,3
1531,empresas,10.0,10.0,0.0,0.0,7.0,0.0,3.0,navarra,Navarra,2023,3
1601,empresas,8.0,8.0,0.0,0.0,2.0,1.0,5.0,araba alava,Pais Vasco,2023,3
1648,empresas,30.0,28.0,2.0,0.0,10.0,13.0,7.0,bizkaia,Pais Vasco,2023,3
1620,empresas,19.0,19.0,0.0,0.0,8.0,0.0,11.0,gipuzkoa,Pais Vasco,2023,3
104,fisica,197.0,196.0,0.0,1.0,38.0,2.0,157.0,almeria,Andalucia,2023,4
111,fisica,150.0,148.0,0.0,2.0,64.0,1.0,85.0,cadiz,Andalucia,2023,4
114,fisica,78.0,77.0,0.0,1.0,32.0,0.0,46.0,cordoba,Andalucia,2023,4
118,fisica,83.0,81.0,1.0,1.0,36.0,3.0,44.0,granada,Andalucia,2023,4
121,fisica,49.0,47.0,0.0,2.0,19.0,0.0,30.0,huelva,Andalucia,2023,4
123,fisica,26.0,25.0,1.0,0.0,16.0,0.0,10.0,jaen,Andalucia,2023,4
129,fisica,255.0,254.0,0.0,1.0,77.0,1.0,177.0,malaga,Andalucia,2023,4
141,fisica,368.0,363.0,0.0,5.0,70.0,2.0,296.0,sevilla,Andalucia,2023,4
943,fisica,141.0,139.0,2.0,0.0,23.0,0.0,118.0,aragon,,2023,4
222,fisica,40.0,40.0,0.0,0.0,10.0,0.0,30.0,huesca,Aragon,2023,4
244,fisica,11.0,11.0,0.0,0.0,1.0,0.0,10.0,teruel,Aragon,2023,4
250,fisica,90.0,88.0,2.0,0.0,12.0,0.0,78.0,zaragoza,Aragon,2023,4
333,fisica,180.0,178.0,0.0,2.0,64.0,0.0,116.0,asturias,Asturias,2023,4
407,fisica,211.0,208.0,1.0,2.0,22.0,0.0,189.0,balears illes,Baleares,2023,4
639,fisica,650.0,624.0,0.0,26.0,66.0,0.0,584.0,canarias,,2023,4
538,fisica,249.0,223.0,0.0,26.0,43.0,0.0,206.0,santa cruz de tenerife,Canarias,2023,4
639,fisica,107.0,107.0,0.0,0.0,20.0,1.0,86.0,cantabria,Cantabria,2023,4
705,fisica,2.0,2.0,0.0,0.0,2.0,0.0,0.0,avila,Castilla y Leon,2023,4
709,fisica,69.0,69.0,0.0,0.0,15.0,0.0,54.0,burgos,Castilla y Leon,2023,4
724,fisica,62.0,62.0,0.0,0.0,9.0,0.0,53.0,leon,Castilla y Leon,2023,4
734,fisica,5.0,5.0,0.0,0.0,0.0,0.0,5.0,palencia,Castilla y Leon,2023,4
737,fisica,66.0,66.0,0.0,0.0,6.0,1.0,59.0,salamanca,Castilla y Leon,2023,4
740,fisica,4.0,4.0,0.0,0.0,0.0,0.0,4.0,segovia,Castilla y Leon,2023,4
742,fisica,6.0,6.0,0.0,0.0,0.0,1.0,5.0,soria,Castilla y Leon,2023,4
747,fisica,77.0,77.0,0.0,0.0,17.0,0.0,60.0,valladolid,Castilla y Leon,2023,4
749,fisica,6.0,6.0,0.0,0.0,0.0,0.0,6.0,zamora,Castilla y Leon,2023,4
802,fisica,76.0,76.0,0.0,0.0,1.0,0.0,75.0,albacete,Castilla La Mancha,2023,4
813,fisica,47.0,47.0,0.0,0.0,1.0,0.0,46.0,ciudad real,Castilla La Mancha,2023,4
816,fisica,19.0,18.0,1.0,0.0,8.0,0.0,11.0,cuenca,Castilla La Mancha,2023,4
819,fisica,73.0,70.0,0.0,3.0,15.0,0.0,58.0,guadalajara,Castilla La Mancha,2023,4
845,fisica,101.0,100.0,0.0,1.0,14.0,1.0,86.0,toledo,Castilla La Mancha,2023,4
908,fisica,1612.0,1575.0,0.0,37.0,235.0,1.0,1376.0,barcelona,Cataluña,2023,4
917,fisica,221.0,219.0,0.0,2.0,14.0,0.0,207.0,girona,Cataluña,2023,4
925,fisica,144.0,144.0,0.0,0.0,7.0,0.0,137.0,lleida,Cataluña,2023,4
943,fisica,338.0,323.0,0.0,15.0,30.0,0.0,308.0,tarragona,Cataluña,2023,4
734,fisica,692.0,681.0,0.0,11.0,71.0,1.0,620.0,valencia,Valencia,2023,4
1106,fisica,122.0,122.0,0.0,0.0,51.0,0.0,71.0,badajoz,Extremadura,2023,4
1110,fisica,68.0,68.0,0.0,0.0,1.0,0.0,67.0,caceres,Extremadura,2023,4
1227,fisica,27.0,27.0,0.0,0.0,3.0,0.0,24.0,lugo,Galicia,2023,4
1232,fisica,25.0,25.0,0.0,0.0,1.0,0.0,24.0,ourense,Galicia,2023,4
1236,fisica,113.0,113.0,0.0,0.0,29.0,0.0,84.0,pontevedra,Galicia,2023,4
1328,fisica,1130.0,1013.0,1.0,116.0,134.0,5.0,991.0,madrid,Madrid,2023,4
1430,fisica,469.0,465.0,0.0,4.0,50.0,0.0,419.0,murcia,Murcia,2023,4
1531,fisica,85.0,84.0,1.0,0.0,11.0,0.0,74.0,navarra,Navarra,2023,4
