sexo,comunidad_autonoma,edad,periodo,tasa_paro,año,trimestre
Mujeres,Asturias,De 16 a 19 años,2024T2,51.81,2024,2
Mujeres,Asturias,De 16 a 19 años,2024T1,55.62,2024,1
Mujeres,Asturias,De 16 a 19 años,2023T4,52.76,2023,4
Mujeres,Asturias,De 16 a 19 años,2023T3,67.86,2023,3
Mujeres,Asturias,De 16 a 19 años,2023T2,78.34,2023,2
Mujeres,Asturias,De 16 a 19 años,2023T1,38.85,2023,1
Mujeres,Asturias,De 16 a 19 años,2022T4,63.33,2022,4
Mujeres,Asturias,De 16 a 19 años,2022T3,66.8,2022,3
Mujeres,Asturias,De 16 a 19 años,2022T2,40.23,2022,2
Mujeres,Asturias,De 16 a 19 años,2022T1,52.36,2022,1
Mujeres,Asturias,De 16 a 19 años,2021T4,100.0,2021,4
Mujeres,Asturias,De 16 a 19 años,2021T3,50.15,2021,3
Mujeres,Asturias,De 16 a 19 años,2021T2,100.0,2021,2
Mujeres,Asturias,De 16 a 19 años,2021T1,,2021,1
Mujeres,Asturias,De 20 a 24 años,2025T2,32.29,2025,2
Mujeres,Asturias,De 20 a 24 años,2025T1,27.69,2025,1
Mujeres,Asturias,De 20 a 24 años,2024T4,37.08,2024,4
Mujeres,Asturias,De 20 a 24 años,2024T3,31.24,2024,3
Mujeres,Asturias,De 20 a 24 años,2024T2,35.34,2024,2
Mujeres,Asturias,De 20 a 24 años,2024T1,34.7,2024,1
Mujeres,Asturias,De 20 a 24 años,2023T4,13.63,2023,4
Mujeres,Asturias,De 20 a 24 años,2023T3,11.92,2023,3
Mujeres,Asturias,De 20 a 24 años,2023T2,11.1,2023,2
Mujeres,Asturias,De 20 a 24 años,2023T1,8.17,2023,1
Mujeres,Asturias,De 20 a 24 años,2022T4,30.25,2022,4
Mujeres,Asturias,De 20 a 24 años,2022T3,38.85,2022,3
Mujeres,Asturias,De 20 a 24 años,2022T2,26.33,2022,2
Mujeres,Asturias,De 20 a 24 años,2022T1,24.15,2022,1
Mujeres,Asturias,De 20 a 24 años,2021T4,4.86,2021,4
Mujeres,Asturias,De 20 a 24 años,2021T3,39.26,2021,3
Mujeres,Asturias,De 20 a 24 años,2021T2,48.7,2021,2
Mujeres,Asturias,De 20 a 24 años,2021T1,35.24,2021,1
Mujeres,Asturias,25a54,2025T2,6.09,2025,2
Mujeres,Asturias,25a54,2025T1,9.06,2025,1
Mujeres,Asturias,25a54,2024T4,5.85,2024,4
Mujeres,Asturias,25a54,2024T3,9.25,2024,3
Mujeres,Asturias,25a54,2024T2,12.36,2024,2
Mujeres,Asturias,25a54,2024T1,12.3,2024,1
Mujeres,Asturias,25a54,2023T4,11.73,2023,4
Mujeres,Asturias,25a54,2023T3,14.44,2023,3
Mujeres,Asturias,25a54,2023T2,10.92,2023,2
Mujeres,Asturias,25a54,2023T1,14.35,2023,1
Mujeres,Asturias,25a54,2022T4,13.07,2022,4
Mujeres,Asturias,25a54,2022T3,12.04,2022,3
Mujeres,Asturias,25a54,2022T2,12.51,2022,2
Mujeres,Asturias,25a54,2022T1,14.26,2022,1
Mujeres,Asturias,25a54,2021T4,10.55,2021,4
Mujeres,Asturias,25a54,2021T3,12.57,2021,3
Mujeres,Asturias,25a54,2021T2,14.8,2021,2
Mujeres,Asturias,25a54,2021T1,16.69,2021,1
Mujeres,Asturias,De 55 y más años,2025T2,10.44,2025,2
Mujeres,Asturias,De 55 y más años,2025T1,10.2,2025,1
Mujeres,Asturias,De 55 y más años,2024T4,7.7,2024,4
Mujeres,Asturias,De 55 y más años,2024T3,9.69,2024,3
Mujeres,Asturias,De 55 y más años,2024T2,8.62,2024,2
Mujeres,Asturias,De 55 y más años,2024T1,10.97,2024,1
Mujeres,Asturias,De 55 y más años,2023T4,10.7,2023,4
Mujeres,Asturias,De 55 y más años,2023T3,12.41,2023,3
Mujeres,Asturias,De 55 y más años,2023T2,10.74,2023,2
Mujeres,Asturias,De 55 y más años,2023T1,11.23,2023,1
Mujeres,Asturias,De 55 y más años,2022T4,11.91,2022,4
Mujeres,Asturias,De 55 y más años,2022T3,9.96,2022,3
Mujeres,Asturias,De 55 y más años,2022T2,8.29,2022,2
Mujeres,Asturias,De 55 y más años,2022T1,10.49,2022,1
Mujeres,Asturias,De 55 y más años,2021T4,10.59,2021,4
Mujeres,Asturias,De 55 y más años,2021T3,9.53,2021,3
Mujeres,Asturias,De 55 y más años,2021T2,8.65,2021,2
Mujeres,Asturias,De 55 y más años,2021T1,8.68,2021,1
Mujeres,Baleares,Todos,2025T2,7.17,2025,2
Mujeres,Baleares,Todos,2025T1,17.03,2025,1
Mujeres,Baleares,Todos,2024T4,10.54,2024,4
Mujeres,Baleares,Todos,2024T3,6.88,2024,3
Mujeres,Baleares,Todos,2024T2,9.28,2024,2
Mujeres,Baleares,Todos,2024T1,16.87,2024,1
Mujeres,Baleares,Todos,2023T4,11.63,2023,4
Mujeres,Baleares,Todos,2023T3,5.97,2023,3
Mujeres,Baleares,Todos,2023T2,7.48,2023,2
Mujeres,Baleares,Todos,2023T1,18.89,2023,1
Mujeres,Baleares,Todos,2022T4,11.56,2022,4
Mujeres,Baleares,Todos,2022T3,6.44,2022,3
Mujeres,Baleares,Todos,2022T2,10.54,2022,2
Mujeres,Baleares,Todos,2022T1,19.35,2022,1
Mujeres,Baleares,Todos,2021T4,15.27,2021,4
Mujeres,Baleares,Todos,2021T3,10.72,2021,3
Mujeres,Baleares,Todos,2021T2,16.26,2021,2
Mujeres,Baleares,Todos,2021T1,20.55,2021,1
Mujeres,Baleares,Menores25,2025T2,12.7,2025,2
Mujeres,Baleares,Menores25,2025T1,26.08,2025,1
Mujeres,Baleares,Menores25,2024T4,20.97,2024,4
Mujeres,Baleares,Menores25,2024T3,21.49,2024,3
Mujeres,Baleares,Menores25,2024T2,34.04,2024,2
Mujeres,Baleares,Menores25,2024T1,37.27,2024,1
Mujeres,Baleares,Menores25,2023T4,19.5,2023,4
Mujeres,Baleares,Menores25,2023T3,9.3,2023,3
Mujeres,Baleares,Menores25,2023T2,18.24,2023,2
Mujeres,Baleares,Menores25,2023T1,26.17,2023,1
Mujeres,Baleares,Menores25,2022T4,16.34,2022,4
Mujeres,Baleares,Menores25,2022T3,12.92,2022,3
Mujeres,Baleares,Menores25,2022T2,27.31,2022,2
Mujeres,Baleares,Menores25,2022T1,16.97,2022,1
Mujeres,Baleares,Menores25,2021T4,33.22,2021,4
Mujeres,Baleares,Menores25,2021T3,23.26,2021,3
Mujeres,Baleares,Menores25,2021T2,55.64,2021,2
Mujeres,Baleares,Menores25,2021T1,29.49,2021,1
Mujeres,Baleares,25 y más años,2025T2,6.76,2025,2
Mujeres,Baleares,25 y más años,2025T1,16.33,2025,1
Mujeres,Baleares,25 y más años,2024T4,9.62,2024,4
Mujeres,Baleares,25 y más años,2024T3,5.3,2024,3
Mujeres,Baleares,25 y más años,2024T2,7.28,2024,2
Mujeres,Baleares,25 y más años,2024T1,15.33,2024,1
Mujeres,Baleares,25 y más años,2023T4,11.16,2023,4
Mujeres,Baleares,25 y más años,2023T3,5.67,2023,3
Mujeres,Baleares,25 y más años,2023T2,6.56,2023,2
Mujeres,Baleares,25 y más años,2023T1,18.41,2023,1
Mujeres,Baleares,25 y más años,2022T4,11.2,2022,4
Mujeres,Baleares,25 y más años,2022T3,5.89,2022,3
Mujeres,Baleares,25 y más años,2022T2,9.22,2022,2
Mujeres,Baleares,25 y más años,2022T1,19.46,2022,1
Mujeres,Baleares,25 y más años,2021T4,14.21,2021,4
Mujeres,Baleares,25 y más años,2021T3,9.85,2021,3
Mujeres,Baleares,25 y más años,2021T2,13.68,2021,2
Mujeres,Baleares,25 y más años,2021T1,20.08,2021,1
Mujeres,Baleares,De 16 a 19 años,2025T2,24.38,2025,2
Mujeres,Baleares,De 16 a 19 años,2025T1,23.99,2025,1
Mujeres,Baleares,De 16 a 19 años,2024T4,28.67,2024,4
Mujeres,Baleares,De 16 a 19 años,2024T3,22.65,2024,3
Mujeres,Baleares,De 16 a 19 años,2024T2,53.58,2024,2
Mujeres,Baleares,De 16 a 19 años,2024T1,82.24,2024,1
Mujeres,Baleares,De 16 a 19 años,2023T4,59.88,2023,4
Mujeres,Baleares,De 16 a 19 años,2023T3,21.42,2023,3
Mujeres,Baleares,De 16 a 19 años,2023T2,41.0,2023,2
Mujeres,Baleares,De 16 a 19 años,2023T1,60.44,2023,1
Mujeres,Baleares,De 16 a 19 años,2022T4,41.5,2022,4
Mujeres,Baleares,De 16 a 19 años,2022T3,24.32,2022,3
Mujeres,Baleares,De 16 a 19 años,2022T2,49.51,2022,2
Mujeres,Baleares,De 16 a 19 años,2022T1,31.68,2022,1
Mujeres,Baleares,De 16 a 19 años,2021T4,17.85,2021,4
Mujeres,Baleares,De 16 a 19 años,2021T3,28.02,2021,3
Mujeres,Baleares,De 16 a 19 años,2021T2,64.12,2021,2
Mujeres,Baleares,De 16 a 19 años,2021T1,41.12,2021,1
Mujeres,Baleares,De 20 a 24 años,2025T2,11.32,2025,2
Mujeres,Baleares,De 20 a 24 años,2025T1,26.29,2025,1
Mujeres,Baleares,De 20 a 24 años,2024T4,19.95,2024,4
Mujeres,Baleares,De 20 a 24 años,2024T3,21.21,2024,3
Mujeres,Baleares,De 20 a 24 años,2024T2,29.69,2024,2
Mujeres,Baleares,De 20 a 24 años,2024T1,31.75,2024,1
Mujeres,Baleares,De 20 a 24 años,2023T4,13.22,2023,4
Mujeres,Baleares,De 20 a 24 años,2023T3,5.22,2023,3
Mujeres,Baleares,De 20 a 24 años,2023T2,12.69,2023,2
Mujeres,Baleares,De 20 a 24 años,2023T1,19.24,2023,1
Mujeres,Baleares,De 20 a 24 años,2022T4,10.21,2022,4
Mujeres,Baleares,De 20 a 24 años,2022T3,10.22,2022,3
Mujeres,Baleares,De 20 a 24 años,2022T2,22.22,2022,2
Mujeres,Baleares,De 20 a 24 años,2022T1,15.03,2022,1
Mujeres,Baleares,De 20 a 24 años,2021T4,34.73,2021,4
Mujeres,Baleares,De 20 a 24 años,2021T3,22.2,2021,3
Mujeres,Baleares,De 20 a 24 años,2021T2,53.81,2021,2
Mujeres,Baleares,De 20 a 24 años,2021T1,27.22,2021,1
Mujeres,Baleares,25a54,2025T2,7.08,2025,2
Mujeres,Baleares,25a54,2025T1,16.74,2025,1
Mujeres,Baleares,25a54,2024T4,10.16,2024,4
Mujeres,Baleares,25a54,2024T3,4.73,2024,3
Mujeres,Baleares,25a54,2024T2,7.16,2024,2
Mujeres,Baleares,25a54,2024T1,14.75,2024,1
Mujeres,Baleares,25a54,2023T4,11.64,2023,4
Mujeres,Baleares,25a54,2023T3,5.76,2023,3
Mujeres,Baleares,25a54,2023T2,6.35,2023,2
Mujeres,Baleares,25a54,2023T1,18.58,2023,1
Mujeres,Baleares,25a54,2022T4,11.19,2022,4
Mujeres,Baleares,25a54,2022T3,5.76,2022,3
Mujeres,Baleares,25a54,2022T2,9.61,2022,2
Mujeres,Baleares,25a54,2022T1,18.34,2022,1
Mujeres,Baleares,25a54,2021T4,13.26,2021,4
Mujeres,Baleares,25a54,2021T3,8.92,2021,3
Mujeres,Baleares,25a54,2021T2,14.31,2021,2
Mujeres,Baleares,25a54,2021T1,20.94,2021,1
Mujeres,Baleares,De 55 y más años,2025T2,5.51,2025,2
Mujeres,Baleares,De 55 y más años,2025T1,14.81,2025,1
Mujeres,Baleares,De 55 y más años,2024T4,7.69,2024,4
Mujeres,Baleares,De 55 y más años,2024T3,7.41,2024,3
Mujeres,Baleares,De 55 y más años,2024T2,7.78,2024,2
Mujeres,Baleares,De 55 y más años,2024T1,17.53,2024,1
Mujeres,Baleares,De 55 y más años,2023T4,9.4,2023,4
Mujeres,Baleares,De 55 y más años,2023T3,5.35,2023,3
Mujeres,Baleares,De 55 y más años,2023T2,7.41,2023,2
Mujeres,Baleares,De 55 y más años,2023T1,17.71,2023,1
Mujeres,Baleares,De 55 y más años,2022T4,11.24,2022,4
Mujeres,Baleares,De 55 y más años,2022T3,6.42,2022,3
Mujeres,Baleares,De 55 y más años,2022T2,7.57,2022,2
Mujeres,Baleares,De 55 y más años,2022T1,24.23,2022,1
Mujeres,Baleares,De 55 y más años,2021T4,17.94,2021,4
Mujeres,Baleares,De 55 y más años,2021T3,13.51,2021,3
Mujeres,Baleares,De 55 y más años,2021T2,11.1,2021,2
Mujeres,Baleares,De 55 y más años,2021T1,16.5,2021,1
Mujeres,Canarias,Todos,2025T2,14.83,2025,2
Mujeres,Canarias,Todos,2025T1,15.21,2025,1
Mujeres,Canarias,Todos,2024T4,14.04,2024,4
Mujeres,Canarias,Todos,2024T3,16.49,2024,3
Mujeres,Canarias,Todos,2024T2,14.85,2024,2
Mujeres,Canarias,Todos,2024T1,16.39,2024,1
Mujeres,Canarias,Todos,2023T4,18.39,2023,4
Mujeres,Canarias,Todos,2023T3,17.57,2023,3
Mujeres,Canarias,Todos,2023T2,18.13,2023,2
Mujeres,Canarias,Todos,2023T1,19.48,2023,1
Mujeres,Canarias,Todos,2022T4,17.0,2022,4
Mujeres,Canarias,Todos,2022T3,20.33,2022,3
Mujeres,Canarias,Todos,2022T2,18.5,2022,2
Mujeres,Canarias,Todos,2022T1,21.5,2022,1
Mujeres,Canarias,Todos,2021T4,20.56,2021,4
Mujeres,Canarias,Todos,2021T3,26.33,2021,3
Mujeres,Canarias,Todos,2021T2,25.4,2021,2
Mujeres,Canarias,Todos,2021T1,26.16,2021,1
Mujeres,Canarias,Menores25,2025T2,38.94,2025,2
Mujeres,Canarias,Menores25,2025T1,28.07,2025,1
Mujeres,Canarias,Menores25,2024T4,26.97,2024,4
Mujeres,Canarias,Menores25,2024T3,37.47,2024,3
Mujeres,Canarias,Menores25,2024T2,26.44,2024,2
Mujeres,Canarias,Menores25,2024T1,26.34,2024,1
Mujeres,Canarias,Menores25,2023T4,40.01,2023,4
Mujeres,Canarias,Menores25,2023T3,24.3,2023,3
Mujeres,Canarias,Menores25,2023T2,32.07,2023,2
Mujeres,Canarias,Menores25,2023T1,35.61,2023,1
Mujeres,Canarias,Menores25,2022T4,40.34,2022,4
Mujeres,Canarias,Menores25,2022T3,36.7,2022,3
Mujeres,Canarias,Menores25,2022T2,46.41,2022,2
Mujeres,Canarias,Menores25,2022T1,54.93,2022,1
Mujeres,Canarias,Menores25,2021T4,50.32,2021,4
Mujeres,Canarias,Menores25,2021T3,57.04,2021,3
Mujeres,Canarias,Menores25,2021T2,49.35,2021,2
Mujeres,Canarias,Menores25,2021T1,65.37,2021,1
Mujeres,Canarias,25 y más años,2025T2,13.14,2025,2
Mujeres,Canarias,25 y más años,2025T1,14.36,2025,1
Mujeres,Canarias,25 y más años,2024T4,13.19,2024,4
Mujeres,Canarias,25 y más años,2024T3,14.64,2024,3
Mujeres,Canarias,25 y más años,2024T2,13.93,2024,2
Mujeres,Canarias,25 y más años,2024T1,15.65,2024,1
Mujeres,Canarias,25 y más años,2023T4,16.62,2023,4
Mujeres,Canarias,25 y más años,2023T3,17.03,2023,3
Mujeres,Canarias,25 y más años,2023T2,17.11,2023,2
Mujeres,Canarias,25 y más años,2023T1,18.59,2023,1
Mujeres,Canarias,25 y más años,2022T4,15.66,2022,4
Mujeres,Canarias,25 y más años,2022T3,19.21,2022,3
Mujeres,Canarias,25 y más años,2022T2,16.67,2022,2
Mujeres,Canarias,25 y más años,2022T1,19.63,2022,1
Mujeres,Canarias,25 y más años,2021T4,18.79,2021,4
Mujeres,Canarias,25 y más años,2021T3,24.52,2021,3
Mujeres,Canarias,25 y más años,2021T2,23.9,2021,2
Mujeres,Canarias,25 y más años,2021T1,23.24,2021,1
Mujeres,Canarias,De 16 a 19 años,2025T2,63.43,2025,2
Mujeres,Canarias,De 16 a 19 años,2025T1,51.21,2025,1
Mujeres,Canarias,De 16 a 19 años,2024T4,44.79,2024,4
Mujeres,Canarias,De 16 a 19 años,2024T3,66.64,2024,3
Mujeres,Canarias,De 16 a 19 años,2024T2,37.54,2024,2
Mujeres,Canarias,De 16 a 19 años,2024T1,17.75,2024,1
Mujeres,Canarias,De 16 a 19 años,2023T4,62.63,2023,4
Mujeres,Canarias,De 16 a 19 años,2023T3,21.91,2023,3
Mujeres,Canarias,De 16 a 19 años,2023T2,46.27,2023,2
Mujeres,Canarias,De 16 a 19 años,2023T1,12.72,2023,1
Mujeres,Canarias,De 16 a 19 años,2022T4,27.97,2022,4
Mujeres,Canarias,De 16 a 19 años,2022T3,16.26,2022,3
Mujeres,Canarias,De 16 a 19 años,2022T2,78.54,2022,2
Mujeres,Canarias,De 16 a 19 años,2022T1,65.21,2022,1
Mujeres,Canarias,De 16 a 19 años,2021T4,100.0,2021,4
Mujeres,Canarias,De 16 a 19 años,2021T3,100.0,2021,3
Mujeres,Canarias,De 16 a 19 años,2021T2,67.45,2021,2
Mujeres,Canarias,De 16 a 19 años,2021T1,100.0,2021,1
Mujeres,Canarias,De 20 a 24 años,2025T2,34.51,2025,2
Mujeres,Canarias,De 20 a 24 años,2025T1,24.95,2025,1
Mujeres,Canarias,De 20 a 24 años,2024T4,24.27,2024,4
Mujeres,Canarias,De 20 a 24 años,2024T3,31.78,2024,3
Mujeres,Canarias,De 20 a 24 años,2024T2,23.66,2024,2
Mujeres,Canarias,De 20 a 24 años,2024T1,28.43,2024,1
Mujeres,Canarias,De 20 a 24 años,2023T4,33.46,2023,4
Mujeres,Canarias,De 20 a 24 años,2023T3,25.06,2023,3
Mujeres,Canarias,De 20 a 24 años,2023T2,27.41,2023,2
Mujeres,Canarias,De 20 a 24 años,2023T1,39.04,2023,1
Mujeres,Canarias,De 20 a 24 años,2022T4,41.98,2022,4
Mujeres,Canarias,De 20 a 24 años,2022T3,40.1,2022,3
Mujeres,Canarias,De 20 a 24 años,2022T2,41.7,2022,2
Mujeres,Canarias,De 20 a 24 años,2022T1,53.8,2022,1
Mujeres,Canarias,De 20 a 24 años,2021T4,46.48,2021,4
Mujeres,Canarias,De 20 a 24 años,2021T3,51.32,2021,3
Mujeres,Canarias,De 20 a 24 años,2021T2,47.21,2021,2
Mujeres,Canarias,De 20 a 24 años,2021T1,62.78,2021,1
Mujeres,Canarias,25a54,2025T2,12.84,2025,2
Mujeres,Canarias,25a54,2025T1,13.37,2025,1
Mujeres,Canarias,25a54,2024T4,12.59,2024,4
Mujeres,Canarias,25a54,2024T3,14.54,2024,3
Mujeres,Canarias,25a54,2024T2,13.2,2024,2
Mujeres,Canarias,25a54,2024T1,14.16,2024,1
Mujeres,Canarias,25a54,2023T4,16.24,2023,4
Mujeres,Canarias,25a54,2023T3,16.02,2023,3
Mujeres,Canarias,25a54,2023T2,16.1,2023,2
Mujeres,Canarias,25a54,2023T1,17.92,2023,1
Mujeres,Canarias,25a54,2022T4,15.34,2022,4
Mujeres,Canarias,25a54,2022T3,18.83,2022,3
Mujeres,Canarias,25a54,2022T2,16.99,2022,2
Mujeres,Canarias,25a54,2022T1,20.43,2022,1
Mujeres,Canarias,25a54,2021T4,17.83,2021,4
Mujeres,Canarias,25a54,2021T3,24.42,2021,3
Mujeres,Canarias,25a54,2021T2,24.28,2021,2
Mujeres,Canarias,25a54,2021T1,25.25,2021,1
Mujeres,Canarias,De 55 y más años,2025T2,14.2,2025,2
Mujeres,Canarias,De 55 y más años,2025T1,17.61,2025,1
Mujeres,Canarias,De 55 y más años,2024T4,15.38,2024,4
Mujeres,Canarias,De 55 y más años,2024T3,15.02,2024,3
Mujeres,Canarias,De 55 y más años,2024T2,16.88,2024,2
Mujeres,Canarias,De 55 y más años,2024T1,21.13,2024,1
Mujeres,Canarias,De 55 y más años,2023T4,18.08,2023,4
Mujeres,Canarias,De 55 y más años,2023T3,21.07,2023,3
Mujeres,Canarias,De 55 y más años,2023T2,21.29,2023,2
Mujeres,Canarias,De 55 y más años,2023T1,21.26,2023,1
Mujeres,Canarias,De 55 y más años,2022T4,16.96,2022,4
Mujeres,Canarias,De 55 y más años,2022T3,20.8,2022,3
Mujeres,Canarias,De 55 y más años,2022T2,15.25,2022,2
Mujeres,Canarias,De 55 y más años,2022T1,16.2,2022,1
Mujeres,Canarias,De 55 y más años,2021T4,22.63,2021,4
Mujeres,Canarias,De 55 y más años,2021T3,24.92,2021,3
Mujeres,Canarias,De 55 y más años,2021T2,22.34,2021,2
Mujeres,Canarias,De 55 y más años,2021T1,14.15,2021,1
Mujeres,Cantabria,Todos,2025T2,8.1,2025,2
Mujeres,Cantabria,Todos,2025T1,7.81,2025,1
Mujeres,Cantabria,Todos,2024T4,9.44,2024,4
Mujeres,Cantabria,Todos,2024T3,8.0,2024,3
Mujeres,Cantabria,Todos,2024T2,9.53,2024,2
Mujeres,Cantabria,Todos,2024T1,9.87,2024,1
Mujeres,Cantabria,Todos,2023T4,8.76,2023,4
Mujeres,Cantabria,Todos,2023T3,9.25,2023,3
Mujeres,Cantabria,Todos,2023T2,10.01,2023,2
Mujeres,Cantabria,Todos,2023T1,11.91,2023,1
Mujeres,Cantabria,Todos,2022T4,13.07,2022,4
Mujeres,Cantabria,Todos,2022T3,10.38,2022,3
Mujeres,Cantabria,Todos,2022T2,9.71,2022,2
Mujeres,Cantabria,Todos,2022T1,12.98,2022,1
Mujeres,Cantabria,Todos,2021T4,12.61,2021,4
Mujeres,Cantabria,Todos,2021T3,10.69,2021,3
Mujeres,Cantabria,Todos,2021T2,15.11,2021,2
Mujeres,Cantabria,Todos,2021T1,12.82,2021,1
Mujeres,Cantabria,Menores25,2025T2,28.68,2025,2
Mujeres,Cantabria,Menores25,2025T1,21.9,2025,1
Mujeres,Cantabria,Menores25,2024T4,21.22,2024,4
Mujeres,Cantabria,Menores25,2024T3,21.07,2024,3
Mujeres,Cantabria,Menores25,2024T2,28.71,2024,2
Mujeres,Cantabria,Menores25,2024T1,24.99,2024,1
Mujeres,Cantabria,Menores25,2023T4,21.66,2023,4
Mujeres,Cantabria,Menores25,2023T3,12.69,2023,3
Mujeres,Cantabria,Menores25,2023T2,20.36,2023,2
Mujeres,Cantabria,Menores25,2023T1,25.34,2023,1
Mujeres,Cantabria,Menores25,2022T4,36.03,2022,4
Mujeres,Cantabria,Menores25,2022T3,12.61,2022,3
Mujeres,Cantabria,Menores25,2022T2,33.98,2022,2
Mujeres,Cantabria,Menores25,2022T1,39.79,2022,1
Mujeres,Cantabria,Menores25,2021T4,22.96,2021,4
Mujeres,Cantabria,Menores25,2021T3,16.26,2021,3
Mujeres,Cantabria,Menores25,2021T2,36.61,2021,2
Mujeres,Cantabria,Menores25,2021T1,19.11,2021,1
Mujeres,Cantabria,25 y más años,2025T2,6.86,2025,2
Mujeres,Cantabria,25 y más años,2025T1,7.16,2025,1
Mujeres,Cantabria,25 y más años,2024T4,8.85,2024,4
Mujeres,Cantabria,25 y más años,2024T3,7.06,2024,3
Mujeres,Cantabria,25 y más años,2024T2,8.59,2024,2
Mujeres,Cantabria,25 y más años,2024T1,9.14,2024,1
Mujeres,Cantabria,25 y más años,2023T4,8.06,2023,4
Mujeres,Cantabria,25 y más años,2023T3,9.04,2023,3
Mujeres,Cantabria,25 y más años,2023T2,9.46,2023,2
Mujeres,Cantabria,25 y más años,2023T1,11.11,2023,1
Mujeres,Cantabria,25 y más años,2022T4,11.87,2022,4
Mujeres,Cantabria,25 y más años,2022T3,10.26,2022,3
Mujeres,Cantabria,25 y más años,2022T2,8.65,2022,2
Mujeres,Cantabria,25 y más años,2022T1,11.8,2022,1
Mujeres,Cantabria,25 y más años,2021T4,12.22,2021,4
Mujeres,Cantabria,25 y más años,2021T3,10.38,2021,3
Mujeres,Cantabria,25 y más años,2021T2,14.1,2021,2
Mujeres,Cantabria,25 y más años,2021T1,12.64,2021,1
Mujeres,Cantabria,De 16 a 19 años,2025T2,41.99,2025,2
Mujeres,Cantabria,De 16 a 19 años,2025T1,30.0,2025,1
Mujeres,Cantabria,De 16 a 19 años,2024T4,18.84,2024,4
Mujeres,Cantabria,De 16 a 19 años,2024T3,41.4,2024,3
Mujeres,Cantabria,De 16 a 19 años,2024T2,54.74,2024,2
Mujeres,Cantabria,De 16 a 19 años,2024T1,24.7,2024,1
Mujeres,Cantabria,De 16 a 19 años,2023T4,46.85,2023,4
Mujeres,Cantabria,De 16 a 19 años,2023T3,46.51,2023,3
Mujeres,Cantabria,De 16 a 19 años,2023T2,,2023,2
Mujeres,Cantabria,De 16 a 19 años,2023T1,100.0,2023,1
Mujeres,Cantabria,De 16 a 19 años,2022T4,74.67,2022,4
Mujeres,Cantabria,De 16 a 19 años,2022T3,54.15,2022,3
Mujeres,Cantabria,De 16 a 19 años,2022T2,54.12,2022,2
Mujeres,Cantabria,De 16 a 19 años,2022T1,14.37,2022,1
Mujeres,Cantabria,De 16 a 19 años,2021T4,19.1,2021,4
Mujeres,Cantabria,De 16 a 19 años,2021T3,,2021,3
Mujeres,Cantabria,De 16 a 19 años,2021T2,100.0,2021,2
Mujeres,Cantabria,De 16 a 19 años,2021T1,43.0,2021,1
Mujeres,Cantabria,De 20 a 24 años,2025T2,26.12,2025,2
Mujeres,Cantabria,De 20 a 24 años,2025T1,20.48,2025,1
Mujeres,Cantabria,De 20 a 24 años,2024T4,21.62,2024,4
Mujeres,Cantabria,De 20 a 24 años,2024T3,16.9,2024,3
Mujeres,Cantabria,De 20 a 24 años,2024T2,23.49,2024,2
Mujeres,Cantabria,De 20 a 24 años,2024T1,25.02,2024,1
Mujeres,Cantabria,De 20 a 24 años,2023T4,20.67,2023,4
Mujeres,Cantabria,De 20 a 24 años,2023T3,10.01,2023,3
Mujeres,Cantabria,De 20 a 24 años,2023T2,22.08,2023,2
Mujeres,Cantabria,De 20 a 24 años,2023T1,21.21,2023,1
Mujeres,Cantabria,De 20 a 24 años,2022T4,32.56,2022,4
Mujeres,Cantabria,De 20 a 24 años,2022T3,8.9,2022,3
Mujeres,Cantabria,De 20 a 24 años,2022T2,30.57,2022,2
Mujeres,Cantabria,De 20 a 24 años,2022T1,41.88,2022,1
Mujeres,Cantabria,De 20 a 24 años,2021T4,23.29,2021,4
Mujeres,Cantabria,De 20 a 24 años,2021T3,19.51,2021,3
Mujeres,Cantabria,De 20 a 24 años,2021T2,32.46,2021,2
Mujeres,Cantabria,De 20 a 24 años,2021T1,16.04,2021,1
Mujeres,Cantabria,25a54,2025T2,7.24,2025,2
Mujeres,Cantabria,25a54,2025T1,6.76,2025,1
Mujeres,Cantabria,25a54,2024T4,9.08,2024,4
Mujeres,Cantabria,25a54,2024T3,7.3,2024,3
Mujeres,Cantabria,25a54,2024T2,7.85,2024,2
Mujeres,Cantabria,25a54,2024T1,10.2,2024,1
Mujeres,Cantabria,25a54,2023T4,8.02,2023,4
Mujeres,Cantabria,25a54,2023T3,8.58,2023,3
Mujeres,Cantabria,25a54,2023T2,9.75,2023,2
Mujeres,Cantabria,25a54,2023T1,10.95,2023,1
Mujeres,Cantabria,25a54,2022T4,11.77,2022,4
Mujeres,Cantabria,25a54,2022T3,11.0,2022,3
Mujeres,Cantabria,25a54,2022T2,9.47,2022,2
Mujeres,Cantabria,25a54,2022T1,12.86,2022,1
Mujeres,Cantabria,25a54,2021T4,13.11,2021,4
Mujeres,Cantabria,25a54,2021T3,9.48,2021,3
Mujeres,Cantabria,25a54,2021T2,15.73,2021,2
Mujeres,Cantabria,25a54,2021T1,13.59,2021,1
Mujeres,Cantabria,De 55 y más años,2025T2,5.72,2025,2
Mujeres,Cantabria,De 55 y más años,2025T1,8.33,2025,1
Mujeres,Cantabria,De 55 y más años,2024T4,8.1,2024,4
Mujeres,Cantabria,De 55 y más años,2024T3,6.34,2024,3
Mujeres,Cantabria,De 55 y más años,2024T2,10.89,2024,2
Mujeres,Cantabria,De 55 y más años,2024T1,5.67,2024,1
