Unnamed: 0,PJ,Comunidad/Provincia,Total,T_Voluntario,T_Necesario,T_Consecutivo,Unnamed: 6,C_Ordinario,C_Especial,C_Sin Masa,Filename,prov_limpia,comunidad_autonoma_manual
1403,fisica,Tarragona,338,323,0,15,,30,0,308,2023_4T.xlsx,tarragona,Cataluña
1404,fisica,Comunitat Valenciana,1254,1238,1,15,,118,1,1135,2023_4T.xlsx,comunitat valenciana,
1405,fisica,Alicante,478,473,1,4,,32,0,446,2023_4T.xlsx,alicante,Valencia
1406,fisica,Castellón,84,84,0,0,,15,0,69,2023_4T.xlsx,castellon,Valencia
1407,fisica,Valencia,692,681,0,11,,71,1,620,2023_4T.xlsx,valencia,Valencia
1408,fisica,Extremadura,190,190,0,0,,52,0,138,2023_4T.xlsx,extremadura,
1409,fisica,Badajoz,122,122,0,0,,51,0,71,2023_4T.xlsx,badajoz,Extremadura
1410,fisica,Cáceres,68,68,0,0,,1,0,67,2023_4T.xlsx,caceres,Extremadura
1411,fisica,Galicia,262,262,0,0,,59,1,202,2023_4T.xlsx,galicia,
1412,fisica,A Coruña,97,97,0,0,,26,1,70,2023_4T.xlsx,a coruna,Galicia
1413,fisica,Lugo,27,27,0,0,,3,0,24,2023_4T.xlsx,lugo,Galicia
1414,fisica,Ourense,25,25,0,0,,1,0,24,2023_4T.xlsx,ourense,Galicia
1415,fisica,Pontevedra,113,113,0,0,,29,0,84,2023_4T.xlsx,pontevedra,Galicia
1416,fisica,Madrid,1130,1013,1,116,,134,5,991,2023_4T.xlsx,madrid,Madrid
1417,fisica,Murcia,469,465,0,4,,50,0,419,2023_4T.xlsx,murcia,Murcia
1418,fisica,Navarra,85,84,1,0,,11,0,74,2023_4T.xlsx,navarra,Navarra
1419,fisica,Pais Vasco,168,168,0,0,,17,1,150,2023_4T.xlsx,pais vasco,
1420,fisica,Araba/Álava,34,34,0,0,,2,0,32,2023_4T.xlsx,araba alava,Pais Vasco
1421,fisica,Bizkaia,100,100,0,0,,13,1,86,2023_4T.xlsx,bizkaia,Pais Vasco
1422,fisica,Gipuzkoa,34,34,0,0,,2,0,32,2023_4T.xlsx,gipuzkoa,Pais Vasco
1423,fisica,La Rioja,27,27,0,0,,1,0,26,2023_4T.xlsx,la rioja,La Rioja
1424,fisica,Ceuta y Melilla,20,17,0,3,,1,0,19,2023_4T.xlsx,ceuta y melilla,
1425,fisica,Ceuta,17,14,0,3,,0,0,17,2023_4T.xlsx,ceuta,Ceuta
1426,fisica,Melilla,3,3,0,0,,1,0,2,2023_4T.xlsx,melilla,Melilla
1427,empresas,Andalucía,150,146,4,0,,60,14,76,2023_4T.xlsx,andalucia,
1428,empresas,Almería,15,14,1,0,,4,0,11,2023_4T.xlsx,almeria,Andalucia
1429,empresas,Cádiz,22,21,1,0,,11,2,9,2023_4T.xlsx,cadiz,Andalucia
1430,empresas,Córdoba,10,10,0,0,,3,0,7,2023_4T.xlsx,cordoba,Andalucia
1431,empresas,Granada,10,10,0,0,,3,6,1,2023_4T.xlsx,granada,Andalucia
1432,empresas,Huelva,9,8,1,0,,7,0,2,2023_4T.xlsx,huelva,Andalucia
1433,empresas,Jaén,7,7,0,0,,1,1,5,2023_4T.xlsx,jaen,Andalucia
1434,empresas,Málaga,25,24,1,0,,13,0,12,2023_4T.xlsx,malaga,Andalucia
1435,empresas,Sevilla,52,52,0,0,,18,5,29,2023_4T.xlsx,sevilla,Andalucia
1436,empresas,Aragón,26,26,0,0,,10,4,12,2023_4T.xlsx,aragon,
1437,empresas,Huesca,8,8,0,0,,1,3,4,2023_4T.xlsx,huesca,Aragon
1438,empresas,Teruel,2,2,0,0,,1,1,0,2023_4T.xlsx,teruel,Aragon
1439,empresas,Zaragoza,16,16,0,0,,8,0,8,2023_4T.xlsx,zaragoza,Aragon
1440,empresas,Asturias,22,20,2,0,,9,2,11,2023_4T.xlsx,asturias,Asturias
1441,empresas,"Balears, Illes",27,26,1,0,,14,0,13,2023_4T.xlsx,balears illes,Baleares
1442,empresas,Canarias,34,34,0,0,,13,4,17,2023_4T.xlsx,canarias,
1443,empresas,Las Palmas de Gran Canaria,22,22,0,0,,6,4,12,2023_4T.xlsx,las palmas de gran canaria,
1444,empresas,Santa Cruz de Tenerife,12,12,0,0,,7,0,5,2023_4T.xlsx,santa cruz de tenerife,Canarias
1445,empresas,Cantabria,11,11,0,0,,4,4,3,2023_4T.xlsx,cantabria,Cantabria
1446,empresas,Castilla y León,43,40,3,0,,12,8,23,2023_4T.xlsx,castilla y leon,
1447,empresas,Ávila,1,1,0,0,,0,0,1,2023_4T.xlsx,avila,Castilla y Leon
1448,empresas,Burgos,12,10,2,0,,4,2,6,2023_4T.xlsx,burgos,Castilla y Leon
1449,empresas,León,7,7,0,0,,1,3,3,2023_4T.xlsx,leon,Castilla y Leon
1450,empresas,Palencia,0,0,0,0,,0,0,0,2023_4T.xlsx,palencia,Castilla y Leon
1451,empresas,Salamanca,9,9,0,0,,2,2,5,2023_4T.xlsx,salamanca,Castilla y Leon
1452,empresas,Segovia,0,0,0,0,,0,0,0,2023_4T.xlsx,segovia,Castilla y Leon
1453,empresas,Soria,1,0,1,0,,0,0,1,2023_4T.xlsx,soria,Castilla y Leon
1454,empresas,Valladolid,13,13,0,0,,5,1,7,2023_4T.xlsx,valladolid,Castilla y Leon
1455,empresas,Zamora,0,0,0,0,,0,0,0,2023_4T.xlsx,zamora,Castilla y Leon
1456,empresas,Castilla-La Mancha,55,55,0,0,,23,2,30,2023_4T.xlsx,castilla la mancha,
1457,empresas,Albacete,20,20,0,0,,3,1,16,2023_4T.xlsx,albacete,Castilla La Mancha
1458,empresas,Ciudad Real,12,12,0,0,,5,0,7,2023_4T.xlsx,ciudad real,Castilla La Mancha
1459,empresas,Cuenca,3,3,0,0,,1,0,2,2023_4T.xlsx,cuenca,Castilla La Mancha
1460,empresas,Guadalajara,4,4,0,0,,1,0,3,2023_4T.xlsx,guadalajara,Castilla La Mancha
1461,empresas,Toledo,16,16,0,0,,13,1,2,2023_4T.xlsx,toledo,Castilla La Mancha
1462,empresas,Cataluña,384,372,12,0,,85,44,255,2023_4T.xlsx,cataluna,
1463,empresas,Barcelona,320,312,8,0,,64,41,215,2023_4T.xlsx,barcelona,Cataluña
1464,empresas,Girona,19,16,3,0,,7,0,12,2023_4T.xlsx,girona,Cataluña
1465,empresas,Lleida,16,16,0,0,,6,0,10,2023_4T.xlsx,lleida,Cataluña
1466,empresas,Tarragona,29,28,1,0,,8,3,18,2023_4T.xlsx,tarragona,Cataluña
1467,empresas,Comunitat Valenciana,207,204,2,1,,54,19,134,2023_4T.xlsx,comunitat valenciana,
1468,empresas,Alicante,82,80,1,1,,22,3,57,2023_4T.xlsx,alicante,Valencia
1469,empresas,Castellón,10,10,0,0,,4,0,6,2023_4T.xlsx,castellon,Valencia
1470,empresas,Valencia,115,114,1,0,,28,16,71,2023_4T.xlsx,valencia,Valencia
1471,empresas,Extremadura,15,15,0,0,,9,0,6,2023_4T.xlsx,extremadura,
1472,empresas,Badajoz,13,13,0,0,,8,0,5,2023_4T.xlsx,badajoz,Extremadura
1473,empresas,Cáceres,2,2,0,0,,1,0,1,2023_4T.xlsx,caceres,Extremadura
1474,empresas,Galicia,79,76,3,0,,38,2,39,2023_4T.xlsx,galicia,
1475,empresas,A Coruña,30,28,2,0,,16,1,13,2023_4T.xlsx,a coruna,Galicia
1476,empresas,Lugo,13,13,0,0,,8,0,5,2023_4T.xlsx,lugo,Galicia
1477,empresas,Ourense,2,2,0,0,,0,0,2,2023_4T.xlsx,ourense,Galicia
1478,empresas,Pontevedra,34,33,1,0,,14,1,19,2023_4T.xlsx,pontevedra,Galicia
1479,empresas,Madrid,286,272,12,2,,59,110,117,2023_4T.xlsx,madrid,Madrid
1480,empresas,Murcia,54,53,1,0,,21,11,22,2023_4T.xlsx,murcia,Murcia
1481,empresas,Navarra,12,12,0,0,,4,0,8,2023_4T.xlsx,navarra,Navarra
1482,empresas,Pais Vasco,57,57,0,0,,14,17,26,2023_4T.xlsx,pais vasco,
1483,empresas,Araba/Álava,4,4,0,0,,0,1,3,2023_4T.xlsx,araba alava,Pais Vasco
1484,empresas,Bizkaia,38,38,0,0,,7,16,15,2023_4T.xlsx,bizkaia,Pais Vasco
1485,empresas,Gipuzkoa,15,15,0,0,,7,0,8,2023_4T.xlsx,gipuzkoa,Pais Vasco
1486,empresas,La Rioja,8,8,0,0,,3,2,3,2023_4T.xlsx,la rioja,La Rioja
1487,empresas,Ceuta y Melilla,1,1,0,0,,0,1,0,2023_4T.xlsx,ceuta y melilla,
1488,,Ceuta,1,1,0,0,,0,1,0,2023_4T.xlsx,ceuta,Ceuta
1489,,Melilla,0,0,0,0,,0,0,0,2023_4T.xlsx,melilla,Melilla
1490,fisica,Andalucía,892,889,0,3,,138,6,748,2024_1T.xlsx,andalucia,
1491,fisica,Almería,92,92,0,0,,8,1,83,2024_1T.xlsx,almeria,Andalucia
1492,fisica,Cádiz,134,133,0,1,,30,3,101,2024_1T.xlsx,cadiz,Andalucia
1493,fisica,Córdoba,33,33,0,0,,3,0,30,2024_1T.xlsx,cordoba,Andalucia
1494,fisica,Granada,102,102,0,0,,26,1,75,2024_1T.xlsx,granada,Andalucia
1495,fisica,Huelva,56,56,0,0,,12,0,44,2024_1T.xlsx,huelva,Andalucia
1496,fisica,Jaén,19,19,0,0,,8,0,11,2024_1T.xlsx,jaen,Andalucia
1497,fisica,Málaga,156,154,0,2,,31,1,124,2024_1T.xlsx,malaga,Andalucia
1498,fisica,Sevilla,300,300,0,0,,20,0,280,2024_1T.xlsx,sevilla,Andalucia
1499,fisica,Aragón,116,115,0,1,,20,0,96,2024_1T.xlsx,aragon,
1500,fisica,Huesca,16,15,0,1,,4,0,12,2024_1T.xlsx,huesca,Aragon
1501,fisica,Teruel,9,9,0,0,,4,0,5,2024_1T.xlsx,teruel,Aragon
1502,fisica,Zaragoza,91,91,0,0,,12,0,79,2024_1T.xlsx,zaragoza,Aragon
1503,fisica,Asturias,153,152,1,0,,54,0,99,2024_1T.xlsx,asturias,Asturias
1504,fisica,"Balears, Illes",63,63,0,0,,2,0,61,2024_1T.xlsx,balears illes,Baleares
1505,fisica,Canarias,385,385,0,0,,8,0,377,2024_1T.xlsx,canarias,
1506,fisica,Las Palmas de Gran Canaria,234,234,0,0,,4,0,230,2024_1T.xlsx,las palmas de gran canaria,
1507,fisica,Santa Cruz de Tenerife,151,151,0,0,,4,0,147,2024_1T.xlsx,santa cruz de tenerife,Canarias
1508,fisica,Cantabria,46,46,0,0,,12,0,34,2024_1T.xlsx,cantabria,Cantabria
1509,fisica,Castilla y León,194,194,0,0,,26,3,165,2024_1T.xlsx,castilla y leon,
1510,fisica,Ávila,6,6,0,0,,0,0,6,2024_1T.xlsx,avila,Castilla y Leon
1511,fisica,Burgos,16,16,0,0,,1,0,15,2024_1T.xlsx,burgos,Castilla y Leon
1512,fisica,León,55,55,0,0,,14,2,39,2024_1T.xlsx,leon,Castilla y Leon
1513,fisica,Palencia,4,4,0,0,,0,0,4,2024_1T.xlsx,palencia,Castilla y Leon
1514,fisica,Salamanca,25,25,0,0,,3,0,22,2024_1T.xlsx,salamanca,Castilla y Leon
1515,fisica,Segovia,10,10,0,0,,2,0,8,2024_1T.xlsx,segovia,Castilla y Leon
1516,fisica,Soria,1,1,0,0,,0,0,1,2024_1T.xlsx,soria,Castilla y Leon
1517,fisica,Valladolid,62,62,0,0,,6,1,55,2024_1T.xlsx,valladolid,Castilla y Leon
1518,fisica,Zamora,15,15,0,0,,0,0,15,2024_1T.xlsx,zamora,Castilla y Leon
1519,fisica,Castilla-La Mancha,213,207,2,4,,12,2,199,2024_1T.xlsx,castilla la mancha,
1520,fisica,Albacete,43,43,0,0,,1,1,41,2024_1T.xlsx,albacete,Castilla La Mancha
1521,fisica,Ciudad Real,13,13,0,0,,0,0,13,2024_1T.xlsx,ciudad real,Castilla La Mancha
1522,fisica,Cuenca,14,14,0,0,,1,0,13,2024_1T.xlsx,cuenca,Castilla La Mancha
1523,fisica,Guadalajara,34,33,0,1,,1,1,32,2024_1T.xlsx,guadalajara,Castilla La Mancha
1524,fisica,Toledo,109,104,2,3,,9,0,100,2024_1T.xlsx,toledo,Castilla La Mancha
1525,fisica,Cataluña,1740,1723,0,17,,176,0,1564,2024_1T.xlsx,cataluna,
1526,fisica,Barcelona,1343,1329,0,14,,166,0,1177,2024_1T.xlsx,barcelona,Cataluña
1527,fisica,Girona,139,139,0,0,,8,0,131,2024_1T.xlsx,girona,Cataluña
1528,fisica,Lleida,123,123,0,0,,0,0,123,2024_1T.xlsx,lleida,Cataluña
1529,fisica,Tarragona,135,132,0,3,,2,0,133,2024_1T.xlsx,tarragona,Cataluña
1530,fisica,Comunitat Valenciana,948,941,0,7,,78,6,864,2024_1T.xlsx,comunitat valenciana,
1531,fisica,Alicante,402,399,0,3,,18,1,383,2024_1T.xlsx,alicante,Valencia
1532,fisica,Castellón,50,50,0,0,,4,0,46,2024_1T.xlsx,castellon,Valencia
1533,fisica,Valencia,496,492,0,4,,56,5,435,2024_1T.xlsx,valencia,Valencia
1534,fisica,Extremadura,90,90,0,0,,28,0,62,2024_1T.xlsx,extremadura,
1535,fisica,Badajoz,70,70,0,0,,27,0,43,2024_1T.xlsx,badajoz,Extremadura
1536,fisica,Cáceres,20,20,0,0,,1,0,19,2024_1T.xlsx,caceres,Extremadura
1537,fisica,Galicia,193,193,0,0,,37,0,156,2024_1T.xlsx,galicia,
1538,fisica,A Coruña,94,94,0,0,,25,0,69,2024_1T.xlsx,a coruna,Galicia
1539,fisica,Lugo,20,20,0,0,,3,0,17,2024_1T.xlsx,lugo,Galicia
1540,fisica,Ourense,11,11,0,0,,1,0,10,2024_1T.xlsx,ourense,Galicia
1541,fisica,Pontevedra,68,68,0,0,,8,0,60,2024_1T.xlsx,pontevedra,Galicia
1542,fisica,Madrid,970,893,0,77,,83,16,871,2024_1T.xlsx,madrid,Madrid
1543,fisica,Murcia,397,395,0,2,,31,2,364,2024_1T.xlsx,murcia,Murcia
1544,fisica,Navarra,58,58,0,0,,2,1,55,2024_1T.xlsx,navarra,Navarra
1545,fisica,Pais Vasco,172,172,0,0,,16,0,156,2024_1T.xlsx,pais vasco,
1546,fisica,Araba/Álava,40,40,0,0,,2,0,38,2024_1T.xlsx,araba alava,Pais Vasco
1547,fisica,Bizkaia,81,81,0,0,,9,0,72,2024_1T.xlsx,bizkaia,Pais Vasco
1548,fisica,Gipuzkoa,51,51,0,0,,5,0,46,2024_1T.xlsx,gipuzkoa,Pais Vasco
1549,fisica,La Rioja,23,23,0,0,,1,0,22,2024_1T.xlsx,la rioja,La Rioja
1550,fisica,Ceuta y Melilla,20,18,0,2,,0,0,20,2024_1T.xlsx,ceuta y melilla,
1551,fisica,Ceuta,15,13,0,2,,0,0,15,2024_1T.xlsx,ceuta,Ceuta
1552,fisica,Melilla,5,5,0,0,,0,0,5,2024_1T.xlsx,melilla,Melilla
1553,empresas,Andalucía,130,124,6,0,,49,17,64,2024_1T.xlsx,andalucia,
1554,empresas,Almería,10,10,0,0,,3,1,6,2024_1T.xlsx,almeria,Andalucia
1555,empresas,Cádiz,9,9,0,0,,3,4,2,2024_1T.xlsx,cadiz,Andalucia
1556,empresas,Córdoba,15,15,0,0,,6,0,9,2024_1T.xlsx,cordoba,Andalucia
1557,empresas,Granada,15,14,1,0,,6,6,3,2024_1T.xlsx,granada,Andalucia
1558,empresas,Huelva,7,7,0,0,,6,0,1,2024_1T.xlsx,huelva,Andalucia
1559,empresas,Jaén,6,5,1,0,,4,0,2,2024_1T.xlsx,jaen,Andalucia
1560,empresas,Málaga,33,31,2,0,,9,6,18,2024_1T.xlsx,malaga,Andalucia
1561,empresas,Sevilla,35,33,2,0,,12,0,23,2024_1T.xlsx,sevilla,Andalucia
1562,empresas,Aragón,33,31,2,0,,9,0,24,2024_1T.xlsx,aragon,
1563,empresas,Huesca,3,2,1,0,,2,0,1,2024_1T.xlsx,huesca,Aragon
1564,empresas,Teruel,2,2,0,0,,0,0,2,2024_1T.xlsx,teruel,Aragon
1565,empresas,Zaragoza,28,27,1,0,,7,0,21,2024_1T.xlsx,zaragoza,Aragon
1566,empresas,Asturias,27,25,2,0,,8,4,15,2024_1T.xlsx,asturias,Asturias
1567,empresas,"Balears, Illes",18,18,0,0,,8,0,10,2024_1T.xlsx,balears illes,Baleares
1568,empresas,Canarias,27,27,0,0,,9,6,12,2024_1T.xlsx,canarias,
1569,empresas,Las Palmas de Gran Canaria,14,14,0,0,,5,3,6,2024_1T.xlsx,las palmas de gran canaria,
1570,empresas,Santa Cruz de Tenerife,13,13,0,0,,4,3,6,2024_1T.xlsx,santa cruz de tenerife,Canarias
1571,empresas,Cantabria,17,17,0,0,,4,12,1,2024_1T.xlsx,cantabria,Cantabria
1572,empresas,Castilla y León,50,47,3,0,,21,10,19,2024_1T.xlsx,castilla y leon,
1573,empresas,Ávila,0,0,0,0,,0,0,0,2024_1T.xlsx,avila,Castilla y Leon
1574,empresas,Burgos,8,8,0,0,,3,2,3,2024_1T.xlsx,burgos,Castilla y Leon
1575,empresas,León,7,7,0,0,,4,0,3,2024_1T.xlsx,leon,Castilla y Leon
1576,empresas,Palencia,4,4,0,0,,3,0,1,2024_1T.xlsx,palencia,Castilla y Leon
1577,empresas,Salamanca,8,7,1,0,,1,2,5,2024_1T.xlsx,salamanca,Castilla y Leon
1578,empresas,Segovia,4,4,0,0,,2,1,1,2024_1T.xlsx,segovia,Castilla y Leon
1579,empresas,Soria,2,2,0,0,,1,0,1,2024_1T.xlsx,soria,Castilla y Leon
1580,empresas,Valladolid,16,14,2,0,,6,5,5,2024_1T.xlsx,valladolid,Castilla y Leon
1581,empresas,Zamora,1,1,0,0,,1,0,0,2024_1T.xlsx,zamora,Castilla y Leon
1582,empresas,Castilla-La Mancha,34,34,0,0,,9,0,25,2024_1T.xlsx,castilla la mancha,
1583,empresas,Albacete,12,12,0,0,,1,0,11,2024_1T.xlsx,albacete,Castilla La Mancha
1584,empresas,Ciudad Real,5,5,0,0,,2,0,3,2024_1T.xlsx,ciudad real,Castilla La Mancha
1585,empresas,Cuenca,5,5,0,0,,3,0,2,2024_1T.xlsx,cuenca,Castilla La Mancha
1586,empresas,Guadalajara,3,3,0,0,,1,0,2,2024_1T.xlsx,guadalajara,Castilla La Mancha
1587,empresas,Toledo,9,9,0,0,,2,0,7,2024_1T.xlsx,toledo,Castilla La Mancha
1588,empresas,Cataluña,386,377,9,0,,99,26,261,2024_1T.xlsx,cataluna,
1589,empresas,Barcelona,337,330,7,0,,83,24,230,2024_1T.xlsx,barcelona,Cataluña
1590,empresas,Girona,15,15,0,0,,5,1,9,2024_1T.xlsx,girona,Cataluña
1591,empresas,Lleida,15,14,1,0,,5,1,9,2024_1T.xlsx,lleida,Cataluña
1592,empresas,Tarragona,19,18,1,0,,6,0,13,2024_1T.xlsx,tarragona,Cataluña
1593,empresas,Comunitat Valenciana,222,220,2,0,,58,44,120,2024_1T.xlsx,comunitat valenciana,
1594,empresas,Alicante,85,84,1,0,,19,3,63,2024_1T.xlsx,alicante,Valencia
1595,empresas,Castellón,9,9,0,0,,2,3,4,2024_1T.xlsx,castellon,Valencia
1596,empresas,Valencia,128,127,1,0,,37,38,53,2024_1T.xlsx,valencia,Valencia
1597,empresas,Extremadura,12,11,1,0,,2,5,5,2024_1T.xlsx,extremadura,
1598,empresas,Badajoz,8,7,1,0,,1,4,3,2024_1T.xlsx,badajoz,Extremadura
1599,empresas,Cáceres,4,4,0,0,,1,1,2,2024_1T.xlsx,caceres,Extremadura
1600,empresas,Galicia,59,57,1,1,,25,4,30,2024_1T.xlsx,galicia,
1601,empresas,A Coruña,26,25,1,0,,9,2,15,2024_1T.xlsx,a coruna,Galicia
1602,empresas,Lugo,4,4,0,0,,1,0,3,2024_1T.xlsx,lugo,Galicia
1603,empresas,Ourense,3,2,0,1,,2,0,1,2024_1T.xlsx,ourense,Galicia
1604,empresas,Pontevedra,26,26,0,0,,13,2,11,2024_1T.xlsx,pontevedra,Galicia
1605,empresas,Madrid,354,347,6,1,,101,150,103,2024_1T.xlsx,madrid,Madrid
1606,empresas,Murcia,45,43,2,0,,19,5,21,2024_1T.xlsx,murcia,Murcia
1607,empresas,Navarra,16,15,1,0,,8,0,8,2024_1T.xlsx,navarra,Navarra
1608,empresas,Pais Vasco,86,86,0,0,,22,21,43,2024_1T.xlsx,pais vasco,
1609,empresas,Araba/Álava,6,6,0,0,,3,0,3,2024_1T.xlsx,araba alava,Pais Vasco
1610,empresas,Bizkaia,48,48,0,0,,14,15,19,2024_1T.xlsx,bizkaia,Pais Vasco
1611,empresas,Gipuzkoa,32,32,0,0,,5,6,21,2024_1T.xlsx,gipuzkoa,Pais Vasco
1612,,La Rioja,8,7,1,0,,4,0,4,2024_1T.xlsx,la rioja,La Rioja
1613,,Ceuta y Melilla,2,1,0,1,,1,0,1,2024_1T.xlsx,ceuta y melilla,
1614,fisica,Andalucía,994,992,0,2,,121,9,864,2024_2T.xlsx,andalucia,
1615,fisica,Almería,171,170,0,1,,17,2,152,2024_2T.xlsx,almeria,Andalucia
1616,fisica,Cádiz,188,188,0,0,,18,1,169,2024_2T.xlsx,cadiz,Andalucia
1617,fisica,Córdoba,67,67,0,0,,16,0,51,2024_2T.xlsx,cordoba,Andalucia
1618,fisica,Granada,157,157,0,0,,27,4,126,2024_2T.xlsx,granada,Andalucia
1619,fisica,Huelva,30,30,0,0,,9,0,21,2024_2T.xlsx,huelva,Andalucia
1620,fisica,Jaén,11,10,0,1,,7,0,4,2024_2T.xlsx,jaen,Andalucia
1621,fisica,Málaga,175,175,0,0,,21,2,152,2024_2T.xlsx,malaga,Andalucia
1622,fisica,Sevilla,195,195,0,0,,6,0,189,2024_2T.xlsx,sevilla,Andalucia
1623,fisica,Aragón,166,166,0,0,,23,1,142,2024_2T.xlsx,aragon,
1624,fisica,Huesca,25,25,0,0,,5,1,19,2024_2T.xlsx,huesca,Aragon
1625,fisica,Teruel,6,6,0,0,,1,0,5,2024_2T.xlsx,teruel,Aragon
1626,fisica,Zaragoza,135,135,0,0,,17,0,118,2024_2T.xlsx,zaragoza,Aragon
1627,fisica,Asturias,182,181,1,0,,38,0,144,2024_2T.xlsx,asturias,Asturias
1628,fisica,"Balears, Illes",241,241,0,0,,36,0,205,2024_2T.xlsx,balears illes,Baleares
1629,fisica,Canarias,528,526,1,1,,34,1,493,2024_2T.xlsx,canarias,
1630,fisica,Las Palmas de Gran Canaria,429,428,1,0,,26,1,402,2024_2T.xlsx,las palmas de gran canaria,
1631,fisica,Santa Cruz de Tenerife,99,98,0,1,,8,0,91,2024_2T.xlsx,santa cruz de tenerife,Canarias
1632,fisica,Cantabria,49,49,0,0,,1,0,48,2024_2T.xlsx,cantabria,Cantabria
1633,fisica,Castilla y León,251,248,3,0,,41,2,208,2024_2T.xlsx,castilla y leon,
1634,fisica,Ávila,3,3,0,0,,0,0,3,2024_2T.xlsx,avila,Castilla y Leon
1635,fisica,Burgos,9,9,0,0,,2,0,7,2024_2T.xlsx,burgos,Castilla y Leon
1636,fisica,León,83,81,2,0,,17,0,66,2024_2T.xlsx,leon,Castilla y Leon
1637,fisica,Palencia,13,13,0,0,,0,0,13,2024_2T.xlsx,palencia,Castilla y Leon
1638,fisica,Salamanca,30,30,0,0,,3,0,27,2024_2T.xlsx,salamanca,Castilla y Leon
1639,fisica,Segovia,13,13,0,0,,1,0,12,2024_2T.xlsx,segovia,Castilla y Leon
1640,fisica,Soria,9,9,0,0,,1,0,8,2024_2T.xlsx,soria,Castilla y Leon
1641,fisica,Valladolid,85,84,1,0,,16,0,69,2024_2T.xlsx,valladolid,Castilla y Leon
1642,fisica,Zamora,6,6,0,0,,1,2,3,2024_2T.xlsx,zamora,Castilla y Leon
1643,fisica,Castilla-La Mancha,228,225,1,2,,20,1,207,2024_2T.xlsx,castilla la mancha,
1644,fisica,Albacete,60,60,0,0,,3,0,57,2024_2T.xlsx,albacete,Castilla La Mancha
1645,fisica,Ciudad Real,28,28,0,0,,0,0,28,2024_2T.xlsx,ciudad real,Castilla La Mancha
1646,fisica,Cuenca,26,26,0,0,,4,0,22,2024_2T.xlsx,cuenca,Castilla La Mancha
1647,fisica,Guadalajara,43,43,0,0,,1,1,41,2024_2T.xlsx,guadalajara,Castilla La Mancha
1648,fisica,Toledo,71,68,1,2,,12,0,59,2024_2T.xlsx,toledo,Castilla La Mancha
1649,fisica,Cataluña,2118,2107,4,7,,236,4,1878,2024_2T.xlsx,cataluna,
1650,fisica,Barcelona,1667,1660,2,5,,208,3,1456,2024_2T.xlsx,barcelona,Cataluña
1651,fisica,Girona,111,111,0,0,,10,1,100,2024_2T.xlsx,girona,Cataluña
1652,fisica,Lleida,137,135,2,0,,7,0,130,2024_2T.xlsx,lleida,Cataluña
1653,fisica,Tarragona,203,201,0,2,,11,0,192,2024_2T.xlsx,tarragona,Cataluña
1654,fisica,Comunitat Valenciana,1053,1053,0,0,,96,5,952,2024_2T.xlsx,comunitat valenciana,
1655,fisica,Alicante,426,426,0,0,,26,1,399,2024_2T.xlsx,alicante,Valencia
1656,fisica,Castellón,73,73,0,0,,7,0,66,2024_2T.xlsx,castellon,Valencia
1657,fisica,Valencia,554,554,0,0,,63,4,487,2024_2T.xlsx,valencia,Valencia
1658,fisica,Extremadura,111,111,0,0,,37,0,74,2024_2T.xlsx,extremadura,
1659,fisica,Badajoz,96,96,0,0,,37,0,59,2024_2T.xlsx,badajoz,Extremadura
1660,fisica,Cáceres,15,15,0,0,,0,0,15,2024_2T.xlsx,caceres,Extremadura
1661,fisica,Galicia,312,311,0,1,,50,0,262,2024_2T.xlsx,galicia,
1662,fisica,A Coruña,145,145,0,0,,24,0,121,2024_2T.xlsx,a coruna,Galicia
1663,fisica,Lugo,54,53,0,1,,5,0,49,2024_2T.xlsx,lugo,Galicia
1664,fisica,Ourense,27,27,0,0,,2,0,25,2024_2T.xlsx,ourense,Galicia
1665,fisica,Pontevedra,86,86,0,0,,19,0,67,2024_2T.xlsx,pontevedra,Galicia
1666,fisica,Madrid,1146,1072,0,74,,91,12,1043,2024_2T.xlsx,madrid,Madrid
1667,fisica,Murcia,491,489,1,1,,34,2,455,2024_2T.xlsx,murcia,Murcia
1668,fisica,Navarra,77,77,0,0,,3,0,74,2024_2T.xlsx,navarra,Navarra
1669,fisica,Pais Vasco,227,227,0,0,,24,0,203,2024_2T.xlsx,pais vasco,
1670,fisica,Araba/Álava,41,41,0,0,,3,0,38,2024_2T.xlsx,araba alava,Pais Vasco
1671,fisica,Bizkaia,130,130,0,0,,11,0,119,2024_2T.xlsx,bizkaia,Pais Vasco
1672,fisica,Gipuzkoa,56,56,0,0,,10,0,46,2024_2T.xlsx,gipuzkoa,Pais Vasco
1673,fisica,La Rioja,26,26,0,0,,2,0,24,2024_2T.xlsx,la rioja,La Rioja
1674,fisica,Ceuta y Melilla,24,22,0,2,,2,0,22,2024_2T.xlsx,ceuta y melilla,
1675,fisica,Ceuta,16,14,0,2,,0,0,16,2024_2T.xlsx,ceuta,Ceuta
1676,fisica,Melilla,8,8,0,0,,2,0,6,2024_2T.xlsx,melilla,Melilla
1677,empresas,Andalucía,148,142,6,0,,49,27,72,2024_2T.xlsx,andalucia,
1678,empresas,Almería,8,7,1,0,,5,1,2,2024_2T.xlsx,almeria,Andalucia
1679,empresas,Cádiz,24,24,0,0,,5,2,17,2024_2T.xlsx,cadiz,Andalucia
1680,empresas,Córdoba,9,9,0,0,,4,0,5,2024_2T.xlsx,cordoba,Andalucia
1681,empresas,Granada,25,25,0,0,,4,12,9,2024_2T.xlsx,granada,Andalucia
